speaker,word,time,time_norm,point,f1,f2,f3,pitch,sentence_norm
lm01,pich,193.15989057895234,0.09000000000000341,9,376.3727012482463,1056.5534690565094,2712.77616671443,280.67742335253075,a g' ho dai un pich
lm01,pich,193.15989057895234,0.10000000000002274,10,342.005198904939,1538.5134868454898,2654.184263447206,266.369564051569,a g' ho dai un pich
lm01,pass,195.564943,0.015157224598681296,1,844.7192598371792,1291.3734465894918,2116.137025948631,253.22061327992782,ti gh' è ul pass lent
lm01,pass,195.564943,0.03031444919733417,2,953.8224276774074,1428.2872169508964,2733.9163448944664,244.9564609612588,ti gh' è ul pass lent
lm01,pass,195.564943,0.045471673796015466,3,948.8936267207889,1336.659592145929,2259.9935622017324,232.3363532632281,ti gh' è ul pass lent
lm01,pass,195.564943,0.06062889839466834,4,945.2331965614795,1344.095936332897,2328.1190498676688,226.30458932187437,ti gh' è ul pass lent
lm01,pass,195.564943,0.07578612299334964,5,914.264152720624,1394.7347266720399,2456.893943321044,226.83320392155778,ti gh' è ul pass lent
lm01,pass,195.564943,0.09094334759200251,6,900.649643862941,1432.0229979198748,2705.8575235957624,235.78379697987768,ti gh' è ul pass lent
lm01,pass,195.564943,0.1061005721906838,7,943.1696402694209,1474.7265172025288,2702.425803989998,248.3706105042521,ti gh' è ul pass lent
lm01,pass,195.564943,0.12125779678933668,8,908.2302746665151,1491.5344472025022,1640.9663624917819,253.1517937339426,ti gh' è ul pass lent
lm01,pass,195.564943,0.13641502138801798,9,939.5245134043881,1575.5412064484308,2233.1609796808725,253.4287477756045,ti gh' è ul pass lent
lm01,pass,195.564943,0.15157224598667085,10,892.9593145866345,1704.2769426167536,2779.931217489662,255.94272920366382,ti gh' è ul pass lent
lm01,növ,198.654943,0.0075738543150123405,1,538.9963270684982,1118.0776614809424,2058.5995752362674,212.32148050562827,ul papa növ l' è giuvin
lm01,növ,198.654943,0.015147708630024681,2,532.117852450418,1375.8017442699315,2096.380432346001,210.9747197617364,ul papa növ l' è giuvin
lm01,növ,198.654943,0.02272156294503702,3,546.601564576369,1421.3790506634293,2119.8302932761394,211.17976906004745,ul papa növ l' è giuvin
lm01,növ,198.654943,0.030295417260049362,4,555.0654052467809,1409.4837421365653,2130.2714197927726,211.72333640407598,ul papa növ l' è giuvin
lm01,növ,198.654943,0.0378692715750617,5,534.3183472187487,1592.7911959651967,2127.9396886997392,210.97619873168668,ul papa növ l' è giuvin
lm01,növ,198.654943,0.04544312589004562,6,516.3417299040533,2094.2802953107025,2841.072585238416,209.81381214843398,ul papa növ l' è giuvin
lm01,növ,198.654943,0.05301698020505796,7,497.53766294155076,1768.829399475897,2124.108899735294,208.6093288781151,ul papa növ l' è giuvin
lm01,növ,198.654943,0.0605908345200703,8,481.6578612692793,1822.5025743078545,2481.5608876502524,207.81814419872867,ul papa növ l' è giuvin
lm01,növ,198.654943,0.06816468883508264,9,475.64128668893414,2067.2289952429546,2621.752832048279,207.76542527393772,ul papa növ l' è giuvin
lm01,növ,198.654943,0.07573854315009498,10,444.54362536048626,2058.500714308122,2508.2855847814376,208.40766981662574,ul papa növ l' è giuvin
lm01,göb,202.50238042134296,0.02027050518617557,1,506.43907063277175,1841.4264513217402,2389.3396971188113,263.65042145742365,a vighi ul göb
lm01,göb,202.50238042134296,0.04054101037235114,2,525.266021443607,1850.0310333373063,2338.028543734745,263.919941982983,a vighi ul göb
lm01,göb,202.50238042134296,0.060811515558498286,3,527.763098901119,1817.0621439372876,2460.3303998957795,262.8338046284547,a vighi ul göb
lm01,göb,202.50238042134296,0.08108202074467386,4,539.3253469091884,1454.648224060643,1838.8759224839175,257.5567772422076,a vighi ul göb
lm01,göb,202.50238042134296,0.10135252593084942,5,592.8403518675909,744.0551586850374,1763.4217661256725,260.06546015480416,a vighi ul göb
lm01,göb,202.50238042134296,0.121623031117025,6,622.8418457160496,1606.63311595882,2425.685050038338,262.8803151642844,a vighi ul göb
lm01,göb,202.50238042134296,0.14189353630320056,7,597.4602302170063,1567.7396634706895,2452.3945665966457,263.0519383277887,a vighi ul göb
lm01,göb,202.50238042134296,0.16216404148937613,8,605.6756282242961,1545.171070980514,2458.0540742795965,260.56317818887203,a vighi ul göb
lm01,göb,202.50238042134296,0.18243454667552328,9,645.5513618464563,1548.3120545138365,2502.3857055093054,256.8950268825417,a vighi ul göb
lm01,göb,202.50238042134296,0.20270505186169885,10,593.1925414145903,1668.4458839653455,2554.633760450564,250.25198510864251,a vighi ul göb
lm01,lagh,205.13,0.021556191180394535,1,893.2532691774578,1281.249875214953,1736.5677648612937,223.111374189183,a vighi ul lagh
lm01,lagh,205.13,0.04311238236078907,2,951.0043521532564,1334.5216973324798,1640.5945347070601,208.53198892629362,a vighi ul lagh
lm01,lagh,205.13,0.0646685735411836,3,973.0964985694084,1515.4955711769562,1857.7484838123848,198.78480194687097,a vighi ul lagh
lm01,lagh,205.13,0.08622476472157814,4,922.450666758055,1427.8155185084352,1890.8236867668936,192.6490777253176,a vighi ul lagh
lm01,lagh,205.13,0.10778095590197267,5,916.6234763060111,1390.3838223356825,1609.7154782178136,189.60264029650668,a vighi ul lagh
lm01,lagh,205.13,0.1293371470823388,6,888.8805996990751,1388.6521035028381,1618.8118439080938,190.32417992805918,a vighi ul lagh
lm01,lagh,205.13,0.15089333826273332,7,906.4700033637412,1200.776688088202,1630.4691884509095,189.59863186209571,a vighi ul lagh
lm01,lagh,205.13,0.17244952944312786,8,870.9965546010353,1446.8746755626187,1753.010308592025,191.9921987933286,a vighi ul lagh
lm01,lagh,205.13,0.1940057206235224,9,818.8911545876122,1481.9639686645173,2079.329873908666,194.99964003854302,a vighi ul lagh
lm01,lagh,205.13,0.21556191180391693,10,811.2641450525134,1255.3842653466245,2312.89244313463,197.08430141760735,a vighi ul lagh
lm01,növ,207.73076526945053,0.014791990270992983,1,564.3164456430897,2054.517899685199,2816.60013667211,271.78136543587806,cul lì l' è növ
lm01,növ,207.73076526945053,0.029583980541985966,2,608.4117406529506,1946.5319411197222,2755.1379879808446,279.7598067063462,cul lì l' è növ
lm01,növ,207.73076526945053,0.04437597081297895,3,644.9380778107283,1923.4774915468345,2622.195301015907,284.5165766562447,cul lì l' è növ
lm01,növ,207.73076526945053,0.05916796108397193,4,668.5470925648226,1845.103751073988,2553.659566438983,288.1809217108162,cul lì l' è növ
lm01,növ,207.73076526945053,0.07395995135496491,5,630.0316987404785,1782.3491714400207,2566.726854309762,288.9814010365182,cul lì l' è növ
lm01,növ,207.73076526945053,0.08875194162592948,6,648.6256545727792,1751.1655466718564,2587.979017346558,289.78289750472726,cul lì l' è növ
lm01,növ,207.73076526945053,0.10354393189692246,7,607.3577556227829,1744.0088933520908,2582.8824333269695,289.26090168960843,cul lì l' è növ
lm01,növ,207.73076526945053,0.11833592216791544,8,583.9847256687416,1731.6198981391217,2604.116514137888,287.52366692019706,cul lì l' è növ
lm01,növ,207.73076526945053,0.13312791243890842,9,573.1296494305129,1722.4077143333352,2584.3699169544625,285.7346773958778,cul lì l' è növ
lm01,növ,207.73076526945053,0.1479199027099014,10,563.0987653155192,1716.686019707462,2583.217438544421,283.36178221452855,cul lì l' è növ
lm01,fögh,210.1680489613137,0.02447069995446327,1,526.3192443804013,1803.725067951295,2608.9529261023454,259.6676322556786,a vighi ul fögh
lm01,fögh,210.1680489613137,0.04894139990895496,2,491.07177214445346,1085.8364507221488,1874.218399605453,235.91202572878504,a vighi ul fögh
lm01,fögh,210.1680489613137,0.07341209986341823,3,482.4202854592562,1023.5454916711028,1966.216460883103,225.56228048729665,a vighi ul fögh
lm01,fögh,210.1680489613137,0.09788279981790993,4,358.10423016611406,560.3162966803382,1941.5688841683773,218.72134004128935,a vighi ul fögh
lm01,fögh,210.1680489613137,0.1223534997723732,5,475.30503417918,1889.5697883864252,2596.4836625370185,214.06040859898118,a vighi ul fögh
lm01,fögh,210.1680489613137,0.1468241997268649,6,471.2273418161161,1806.1808931788696,2517.5804237022053,211.28876796796845,a vighi ul fögh
lm01,fögh,210.1680489613137,0.17129489968132816,7,527.9943776954648,1422.4726281000071,2319.8829824995096,205.95867027055758,a vighi ul fögh
lm01,fögh,210.1680489613137,0.19576559963581985,8,541.2467479370101,1630.093590144202,2580.1809246140306,203.77918710144385,a vighi ul fögh
lm01,fögh,210.1680489613137,0.22023629959028312,9,540.3957562034452,1490.9521601908987,2536.5840625946526,202.2613131586422,a vighi ul fögh
lm01,fögh,210.1680489613137,0.24470699954477482,10,507.3975442605143,1257.872026610547,2496.0088474879994,198.8408112800834,a vighi ul fögh
lm01,fögh,212.149932,0.013148435796438207,1,490.2089573231815,1741.613589701424,2603.2040160484435,245.6848507346828,ul fögh l' è russ
lm01,fögh,212.149932,0.026296871592876414,2,465.36313581867245,1610.949626924316,2528.9304279378352,224.78864420989365,ul fögh l' è russ
lm01,fögh,212.149932,0.03944530738931462,3,471.07278434386365,1692.6083732677632,2597.2879125021104,216.02678829688168,ul fögh l' è russ
lm01,fögh,212.149932,0.05259374318575283,4,464.88102536123216,1716.5703568438798,2598.323836758613,216.55364487371415,ul fögh l' è russ
lm01,fögh,212.149932,0.06574217898219104,5,464.71732411597185,1736.0529108252563,2588.1766999707456,216.1620191158064,ul fögh l' è russ
lm01,fögh,212.149932,0.07889061477860082,6,465.8149212117025,1716.0854354533249,2566.8339164882814,214.98454917980933,ul fögh l' è russ
lm01,fögh,212.149932,0.09203905057503903,7,480.7945899610452,1706.037779581833,2554.952817535646,213.12796136680296,ul fögh l' è russ
lm01,fögh,212.149932,0.10518748637147723,8,467.4477343522096,1515.3030983919898,2552.749600072171,208.8384752448963,ul fögh l' è russ
lm01,fögh,212.149932,0.11833592216791544,9,499.1172398664835,1598.828110492244,2560.5435408377293,203.9786403662861,ul fögh l' è russ
lm01,fögh,212.149932,0.13148435796435365,10,527.7797911543256,1562.4610998208398,2534.4406995487575,198.55779786865514,ul fögh l' è russ
lm01,nas,214.78679809731264,0.015452537767714603,1,842.540154348057,1777.445061368658,2340.4808253189194,257.74528294107813,ul nas l' è lung
lm01,nas,214.78679809731264,0.030905075535457627,2,969.1524571093371,1709.2606872696401,2309.648274397463,242.20227955162855,ul nas l' è lung
lm01,nas,214.78679809731264,0.04635761330317223,3,1026.0660931821262,1573.426221494184,1843.9261808643696,224.551644353095,ul nas l' è lung
lm01,nas,214.78679809731264,0.06181015107088683,4,1027.3445623793327,1498.9596689877246,1696.108321875557,210.50914778171867,ul nas l' è lung
lm01,nas,214.78679809731264,0.07726268883860143,5,991.4511418449985,1484.5247446880348,1678.455526405048,204.7234252388329,ul nas l' è lung
lm01,nas,214.78679809731264,0.09271522660634446,6,1018.4147242056954,1613.991967913793,2722.7143350688675,204.6517686219024,ul nas l' è lung
lm01,nas,214.78679809731264,0.10816776437405906,7,982.7785401458032,1566.3847633701275,2602.7618120051184,201.6635105553565,ul nas l' è lung
lm01,nas,214.78679809731264,0.12362030214177366,8,860.8411656460923,1618.9961264953947,1944.9646680167048,196.10263664752057,ul nas l' è lung
lm01,nas,214.78679809731264,0.13907283990948827,9,809.2002040598345,1686.171472198359,2951.3271306588663,184.8672336050669,ul nas l' è lung
lm01,nas,214.78679809731264,0.1545253776772313,10,833.1178862548695,1683.3157463818102,2862.1386928322704,173.40165732436316,ul nas l' è lung
lm01,tus,217.659955,0.025566402937499788,1,373.526746898366,814.510750334099,2574.6358757837866,277.11201153113615,a vighi ul tus
lm01,tus,217.659955,0.051132805875028,2,390.31086867131353,776.1486420744656,2574.9696661556145,261.51245436331715,a vighi ul tus
lm01,tus,217.659955,0.07669920881252779,3,359.4498010987898,730.543005878692,2624.98106554127,251.3383933941186,a vighi ul tus
lm01,tus,217.659955,0.102265611750056,4,327.31791039472415,709.7693127468219,2690.0856464833155,243.57913566777808,a vighi ul tus
lm01,tus,217.659955,0.12783201468755578,5,341.5990025907938,712.9343580559621,2653.7309462780377,246.15189852438064,a vighi ul tus
lm01,tus,217.659955,0.153398417625084,6,340.11064785131714,717.7654176914751,2653.4195669844667,121.54822592062146,a vighi ul tus
lm01,tus,217.659955,0.17896482056258378,7,361.9804314246532,650.22873906775,2577.6916647878465,121.19490949718636,a vighi ul tus
lm01,tus,217.659955,0.204531223500112,8,410.96886710136675,675.8674256471207,2589.7581108248564,123.89219441803213,a vighi ul tus
lm01,tus,217.659955,0.23009762643761178,9,420.81185165062277,750.5490591599374,2722.939279920776,124.89373448323569,a vighi ul tus
lm01,tus,217.659955,0.25566402937514,10,445.5283915248423,906.1630150859238,2382.9101604289767,125.1034083043923,a vighi ul tus
lm01,sed,220.6721575357725,0.013696287287956466,1,553.023369168492,2056.653186858248,2748.1497999934263,254.91096963832044,a g' ho sed
lm01,sed,220.6721575357725,0.02739257457591293,2,526.3988023021066,2269.1101022587955,2429.9569600141394,238.50722689105734,a g' ho sed
lm01,sed,220.6721575357725,0.0410888618638694,3,489.82478355404413,2462.2415161755184,2514.688648413327,220.0418313322865,a g' ho sed
lm01,sed,220.6721575357725,0.05478514915182586,4,467.41563623328545,2216.1966811207844,2786.941135611825,218.41854481206585,a g' ho sed
lm01,sed,220.6721575357725,0.06848143643978233,5,451.8364705439223,2132.8033208137863,2813.260968160231,215.95098990041953,a g' ho sed
lm01,sed,220.6721575357725,0.08217772372771037,6,456.7739611623112,2425.7248781778426,2761.9067273118326,209.21457128978017,a g' ho sed
lm01,sed,220.6721575357725,0.09587401101566684,7,487.3808555619131,2359.76064077398,2835.0243745494586,199.45727286616386,a g' ho sed
lm01,sed,220.6721575357725,0.1095702983036233,8,463.9383720374101,2574.895283396715,2676.3623886989803,195.49376473340917,a g' ho sed
lm01,sed,220.6721575357725,0.12326658559157977,9,453.68189466418147,1170.1200065729784,2694.9660824336775,192.9649490147954,a g' ho sed
lm01,sed,220.6721575357725,0.13696287287953623,10,446.35054414653735,2394.9202298894756,2959.3661343616736,194.87768622959115,a g' ho sed
lm01,sach,222.95,0.011091753473550625,1,609.561344831952,1789.6666587104,2877.2467180402514,361.8509978403214,ul sach l' è pien
lm01,sach,222.95,0.02218350694710125,2,740.8818804554892,1785.9766261428065,2570.209476318528,364.61005991838107,ul sach l' è pien
