index,speaker,file,rec.date,word,voicing.start,voicing.end,voicing.duration,sentence.duration
66,pl02,pl02-066,07/02/2017 16:28:41,pugu,1.1856228446431714,1.419617358159234,233.9945135160626,1.0399539999999945
67,pl02,pl02-067,07/02/2017 16:28:46,podo,1.3361746754872623,1.5673592347005318,231.18455921326952,1.0899780000000021
68,pl02,pl02-068,07/02/2017 16:28:51,putu,1.3957263893664154,1.4900320195793375,94.30563021292215,1.1249880000000019
69,pl02,pl02-069,07/02/2017 16:28:57,poko,1.3161779889869163,1.4125671555422359,96.38916655531959,0.9899770000000103
70,pl02,pl02-070,07/02/2017 16:29:03,pada,1.2432915840918275,1.4735900453264987,230.29846123467124,1.0600000000000023
71,pl02,pl02-071,07/02/2017 16:29:08,pudu,1.2854679462954617,1.5011196124914397,215.65166619597798,1.1532628430696263
72,pl02,pl02-072,07/02/2017 16:29:14,paga,1.1688564394270329,1.425560507454348,256.70406802731515,1.0299320000000023
73,pl02,pl02-074,07/02/2017 16:29:37,puku,1.3319350802020111,1.393413585404958,61.478505202946955,1.0300220000000024
74,pl02,pl02-075,07/02/2017 16:29:42,pogo,1.3454760802609016,1.5702471587180187,224.77107845711708,1.0349659999999972
75,pl02,pl02-076,07/02/2017 16:29:47,paka,1.096824597056276,1.2011986336783629,104.37403662208689,1.039999999999992
76,pl02,pl02-077,07/02/2017 16:29:52,poto,1.3642029287957864,1.469353631953108,105.15070315732156,1
77,pl02,pl02-078,07/02/2017 16:29:58,pugu,1.2571302716327655,1.4923422649070737,235.21199327430818,1.0849890000000073
78,pl02,pl02-079,07/02/2017 16:30:03,podo,1.299186148439588,1.515373051893473,216.18690345388504,1.1149659999999812
79,pl02,pl02-080,07/02/2017 16:30:08,putu,1.3263189460277598,1.412730102964209,86.41115693644919,1.0800000000000125
80,pl02,pl02-081,07/02/2017 16:30:14,poko,1.2922153396979315,1.3689813446272063,76.76600492927489,1.0550110000000075
81,pl02,pl02-082,07/02/2017 16:30:19,pada,1.3032239849947393,1.5597727457136583,256.54876071891897,1.0499769999999842
82,pl02,pl02-083,07/02/2017 16:30:24,pudu,1.4513323360503139,1.675691622474478,224.35928642416414,1.1233356319486347
83,pl02,pl02-084,07/02/2017 16:30:30,paga,1.271045463205856,1.512392232042092,241.34676883623584,1.024989000000005
84,pl02,pl02-085,07/02/2017 16:30:46,pata,1.3636122190937907,1.4702221195522207,106.60990045842999,0.9649890000000028
85,pl02,pl02-086,07/02/2017 16:30:51,puku,1.2123971973176797,1.2861979993395565,73.80080202187678,1
86,pl02,pl02-087,07/02/2017 16:30:56,pogo,1.1031962704945422,1.3724259429419354,269.2296724473933,1.0499770000000126
87,pl02,pl02-088,07/02/2017 16:31:01,paka,1.1747748008353442,1.2987916401712807,124.01683933593644,1.079999999999984
88,pl02,pl02-089,07/02/2017 16:31:07,poto,1.1510589348867608,1.2581643139610115,107.10537907425066,1.0350109999999972
89,pl02,pl02-090,07/02/2017 16:31:12,pugu,1.282860298897812,1.5049437381889397,222.08343929112772,0.9699770000000001
90,pl02,pl02-091,07/02/2017 16:31:17,podo,1.3967008960636724,1.6131847243558306,216.48382829215817,0.975010999999995
91,pl02,pl02-092,07/02/2017 16:31:22,putu,1.3530195802724025,1.4328582610722003,79.83868079979773,1.0899780000000021
92,pl02,pl02-093,07/02/2017 16:31:27,poko,1.1247593348786906,1.2085448138251549,83.78547894646427,1.0149660000000154
93,pl02,pl02-094,07/02/2017 16:31:32,pada,1.1542639890922195,1.3880273097134126,233.7633206211931,0.9699770000000001
94,pl02,pl02-095,07/02/2017 16:31:37,pudu,1.2330579678074296,1.4405684217396229,207.51045393219326,1.0999539999999968
95,pl02,pl02-096,07/02/2017 16:31:42,paga,1.098559295877254,1.3382194453688412,239.6601494915871,0.9800450000000183
