Client Surname	Time of sample in annotation	Prompt	Annotation Label	X,Y values of spline "Tongue" relative to "Spline 1" (rotated)
SDC02	0.0000	Dico pata lentamente	max_TT	52.5629	-9.4926	50.2857	-8.5191	47.9142	-7.7812	*	*	*	*	*	*	40.6641	2.6619	38.0167	3.3855	35.3219	3.9017	32.5560	3.9455	29.7975	3.7958	27.0663	3.5138	24.3778	3.4297	21.7038	3.2708	19.0457	3.0040	16.4008	2.7031	13.6857	2.9893	10.8710	3.5576	8.0457	3.7831	5.2972	3.4449	2.6279	2.7395	-0.1110	2.2212	-2.8421	1.5945	-5.5923	0.9347	-8.4348	0.3791	-11.0961	-0.6443	-13.6251	-1.9477	-15.8580	-3.7401	-17.9894	-5.6338	-20.0466	-7.5806	-22.0980	-9.4956	-23.5113	-12.1084	-24.6183	-14.9248	-24.9891	-18.3102	-26.2369	-20.6935	-27.3963	-23.0833	-28.7701	-25.2481	-30.6207	-27.0611	-32.3520	-28.9951	-34.4504	-30.7530	*	*	-38.2856	-34.6972
SDC02	0.0000	Dico pata lentamente	release_TT	52.3293	-9.9137	50.1525	-8.7835	*	*	*	*	*	*	*	*	40.5839	2.3703	38.0013	3.3193	35.2804	3.6845	32.5238	3.7316	29.7881	3.7106	27.0700	3.5677	24.3794	3.4831	21.7033	3.3174	19.0409	3.1005	16.3854	2.8756	13.6696	3.1137	10.8616	3.6133	8.0556	3.7364	5.3362	3.2909	2.6920	2.5226	-0.0360	2.0002	-2.7986	1.4812	-5.5625	0.8654	-8.4108	0.3290	-11.0609	-0.7108	-13.5765	-2.0315	-15.9094	-3.6592	-18.0739	-5.5116	-20.1486	-7.4450	-22.0737	-9.5253	-23.3785	-12.2585	-24.4228	-15.1289	-24.7749	-18.5167	-26.1763	-20.7474	-27.1464	-23.2886	-28.5328	-25.4277	-29.9746	-27.5111	-32.1951	-29.0954	-34.3142	-30.8326	*	*	-38.3685	-34.6572
SDC02	0.0000	Dico pata lentamente	target_TT	52.4432	-9.7085	50.1790	-8.7308	47.9577	-7.6856	*	*	*	*	*	*	40.5920	2.3994	38.0338	3.4588	35.3511	4.0544	32.5794	4.1013	29.8019	3.8357	27.0623	3.4567	24.3736	3.2911	21.7054	3.1010	19.0557	2.8001	16.4202	2.4857	13.7062	2.8312	10.8898	3.4474	8.0469	3.7777	5.3004	3.4322	2.6276	2.7404	-0.1093	2.2162	-2.8553	1.6289	-5.6343	1.0322	-8.4910	0.4966	-11.1753	-0.4943	-13.7192	-1.7855	-15.8855	-3.6968	-17.9761	-5.6530	-20.0614	-7.5609	-22.1370	-9.4478	-23.6564	-11.9443	-24.9116	-14.6187	-25.3445	-17.9676	-26.7741	-20.2153	-27.6881	-22.8436	-29.1538	-24.9575	-30.9263	-26.8483	-32.4893	-28.9074	-34.5271	-30.7081	-36.0805	-32.8440	-37.9692	-34.8498
SDC02	0.0000	Dico pogo lentamente	max_TD	54.7501	-5.5505	*	*	*	*	*	*	*	*	*	*	*	*	38.3507	4.8208	35.7026	5.8928	32.8134	5.6582	29.8996	4.7244	27.0757	3.6494	24.3755	3.3538	21.7055	3.0900	19.0510	2.8961	16.3961	2.7551	13.7083	2.8142	11.0320	2.6112	8.0412	3.8045	4.9104	4.9736	1.4668	6.6653	-1.7258	6.9784	-5.1378	7.5671	-8.4519	7.5746	-11.7099	7.2228	-14.7267	6.2275	-17.6270	4.9493	-20.5649	3.6769	-23.1306	1.7981	-24.2014	-2.0567	-25.3078	-5.5633	-25.8927	-9.4166	-26.9221	-12.5202	-26.6085	-16.7490	-26.1482	-20.7725	-26.5241	-23.7997	-27.4715	-26.2311	-29.2891	-27.9884	-30.9551	-29.8877	*	*	*	*	-34.3167	-36.6118
SDC02	0.0000	Dico pogo lentamente	release_TD	54.5764	-5.8635	*	*	*	*	*	*	*	*	*	*	40.9995	3.8815	38.4238	5.1351	35.6997	5.8778	32.8336	5.7925	29.9534	5.2142	27.1358	4.5085	24.4008	4.1959	21.6967	4.0058	19.0057	3.8131	16.3150	3.6633	13.6071	3.5962	10.9124	3.3145	8.0543	3.7424	4.9937	4.6441	1.5708	6.3138	-1.7585	7.0745	-5.2006	7.7307	-8.4754	7.6293	-11.7721	7.3527	-14.7327	6.2388	-17.4897	4.7126	-20.1972	3.0974	-22.8512	1.3942	-23.9823	-2.3480	-25.2526	-5.6309	-25.6666	-9.6722	-26.3364	-13.1315	-25.8448	-17.4853	-25.4955	-21.3536	-26.2533	-24.0222	-27.4045	-26.2818	-29.0358	-28.1648	-30.7683	-30.0070	-32.3312	-31.9915	*	*	-34.3486	-36.5964
SDC02	0.0000	Dico pogo lentamente	target_TD	56.4241	-2.5333	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	30.0414	6.0148	27.2163	5.6600	24.4133	4.6111	21.6968	3.9949	18.9591	4.7584	16.0378	6.7698	12.6817	10.7456	9.1674	13.5762	5.4882	15.8928	1.8522	17.0595	-1.6419	17.1769	-5.5460	18.2322	-8.9830	17.5712	-12.3392	16.6009	-15.1339	14.3773	-17.5808	11.6292	-19.3113	7.8519	-19.7401	2.3772	-20.2774	-2.3263	-20.8007	-6.5781	-22.1382	-9.4463	-22.3320	-13.4414	-23.4242	-16.1711	-24.0754	-19.1911	-25.6036	-21.2574	-26.7217	-23.6374	-28.1728	-25.7002	-30.4777	-27.1607	-33.7928	-28.0745	*	*	-41.2993	-30.0660	-43.4555	-32.2033
SDC02	0.0000	Dico paca lentamente	max_TD	51.4257	-11.5424	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	32.8393	5.8302	29.9706	5.3705	27.1877	5.2508	24.4234	4.9451	21.6853	5.1904	18.9213	5.5242	15.9811	7.4049	12.8544	9.4114	9.5444	11.3591	6.3831	11.6554	2.9591	12.6851	-1.1070	15.3681	-5.3724	17.7208	-9.1387	17.9762	-12.1803	16.2320	-14.9042	13.8973	-17.7765	11.9998	-20.2711	9.5061	-21.2989	4.8335	-21.2243	-0.9575	-20.5458	-6.9169	-20.5863	-11.3475	-21.3894	-14.5068	-23.0704	-16.5404	-25.2716	-18.0378	-27.2658	-19.7776	-28.1942	-22.4278	-28.7529	-25.2611	-30.2959	-27.2873	-31.7873	-29.3560	-34.4413	-30.7583	-36.4481	-32.6483	-38.7435	-34.4763
SDC02	0.0000	Dico paca lentamente	release_TD	51.4249	-11.5437	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	32.7914	5.5119	29.9335	5.0328	27.1825	5.1761	24.4239	4.9632	21.6888	4.8322	18.9478	4.9865	16.0169	7.0035	12.8977	9.0766	9.5883	11.1012	6.4341	11.4141	2.9494	12.7233	-1.0613	15.2137	-5.1703	17.1256	-8.9470	17.4775	-11.9840	15.7762	-14.8571	13.7989	-17.5087	11.4928	-20.0533	9.1306	-21.2683	4.7853	-21.4453	-0.6380	-20.6729	-6.7480	-20.6661	-11.2498	-21.2618	-14.6511	-22.9222	-16.6951	-24.8770	-18.4183	-26.8093	-20.1840	-28.0958	-22.5086	-28.3833	-25.5408	-29.7323	-27.6797	-31.2437	-29.7033	-34.3347	-30.8206	-36.6761	-32.5270	-38.7523	-34.4721
SDC02	0.0000	Dico paca lentamente	target_TD	51.4488	-11.5007	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	32.7350	5.1361	29.9340	5.0373	27.1689	4.9825	24.4241	4.9694	21.6851	5.2106	18.9099	5.7542	15.9471	7.7856	12.7914	9.8982	9.3619	12.4321	6.2288	12.3860	2.7477	13.5203	-1.1360	15.4661	-5.4517	17.9544	-9.0918	17.8541	-12.0522	15.9347	-14.7894	13.6574	-17.8038	12.0514	-20.1750	9.3404	-21.2419	4.7436	-20.9328	-1.3789	-20.7989	-6.5805	-21.1125	-10.7028	-22.2030	-13.5872	-23.6493	-15.9361	-25.8254	-17.5040	-27.9212	-19.1941	-28.8757	-21.8680	-30.0415	-24.2855	-30.9796	-26.8112	-33.0935	-28.5213	-34.3774	-30.7957	-36.9532	-32.3795	-38.2692	-34.7051
SDC02	0.0000	Dico pudu lentamente	max_TT	54.9543	-5.1823	*	*	*	*	*	*	*	*	*	*	41.1194	4.3178	38.3129	4.6585	35.5236	4.9567	32.6831	4.7914	29.9141	4.8570	27.1461	4.6558	24.4137	4.6237	21.6898	4.7216	18.9599	4.7419	16.2166	4.7657	13.2476	6.3737	10.0290	8.5092	6.5744	10.7498	2.8994	12.9209	-0.7340	14.1071	-4.3960	14.8445	-7.4637	13.6184	-10.5050	12.3420	-13.3200	10.5871	-16.1388	8.9001	-18.8160	6.9983	-21.4476	5.0679	-22.5761	0.9966	-23.1538	-3.4495	-22.4099	-9.1135	-22.8848	-12.8165	-23.7801	-15.7996	-25.2199	-18.0878	-25.8356	-21.0508	-26.2050	-24.0619	-27.2930	-26.3662	-29.7975	-27.6344	-32.0054	-29.2166	*	*	*	*	-35.6903	-35.9492
