speaker,file,word,time,maximum,minimum,position
SC01,SC01-069,baga,0.0018420208429938967,0.3505811849215589,0.9118491135088088,after
SC01,SC01-069,baga,0.010983301928898292,0.3651934389406566,0.8713046656393909,after
SC01,SC01-069,baga,0.02020877304154789,0.37310053484145156,0.7937422066939659,after
SC01,SC01-069,baga,0.029694295239342194,0.45477889082086176,0.7894086063105276,after
SC01,SC01-069,baga,0.037533943965368355,0.41036013158649504,0.8502295962511428,after
SC01,SC01-069,baga,0.04498610005892023,0.33103638172726313,0.8832846126408204,after
SC01,SC01-069,baga,0.0530378113457628,0.31222330329687065,0.871400018718304,after
SC01,SC01-069,baga,0.061318036685031,0.3110075640266535,0.8772762114474396,after
SC01,SC01-071,budu,-0.030082746909897207,0.34773442829335255,0.9109836610143162,before
SC01,SC01-071,budu,-0.021621660987413582,0.3471908627876855,0.9099387482590034,before
SC01,SC01-071,budu,-0.013136911709532129,0.3490125090104139,0.9108256333215581,before
SC01,SC01-071,budu,-0.004675431918651274,0.37642816927914385,0.9210029859939446,before
SC01,SC01-071,budu,0.004148690735876537,0.3871231591772525,0.8666854720115277,after
SC01,SC01-071,budu,0.012928001780784237,0.3833608227838964,0.8347181331439949,after
SC01,SC01-071,budu,0.021934460430220737,0.37651457519257153,0.7944502876302528,after
SC01,SC01-071,budu,0.03124388241505427,0.3552105229750947,0.7029987499010983,after
SC01,SC01-071,budu,0.040950320313100086,0.3698708852991309,0.6767733215291026,after
SC01,SC01-071,budu,0.04945931144781324,0.38392787926332705,0.817050678750217,after
SC01,SC01-071,budu,0.057468672998864045,0.4295965976893224,0.8025411843981334,after
SC01,SC01-071,budu,0.06532281675492402,0.32676399304683473,0.8270575213157624,after
