index,burst,voicing,file_name,vowel,correct_answer,side_condition,condition,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,key_resp_5.keys,key_resp_5.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,participant,
4,2,0,../data/raw/stimuli/pada2.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,25,181,3,,,,,,,,,,,,,,,,z,0.753062009811,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
11,5,3,../data/raw/stimuli/pata3.wav,a,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,26,182,10,,,,,,,,,,,,,,,,z,0.569609880447,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
31,1,0,../data/raw/stimuli/pudu1.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,27,183,30,,,,,,,,,,,,,,,,slash,0.76753783226,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
5,3,0,../data/raw/stimuli/pada3.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,28,184,4,,,,,,,,,,,,,,,,z,0.302828073502,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
23,5,1,../data/raw/stimuli/piti1.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,29,185,22,,,,,,,,,,,,,,,,z,0.269353151321,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
27,5,5,../data/raw/stimuli/piti5.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,30,186,26,,,,,,,,,,,,,,,,slash,0.31894493103,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
16,0,0,../data/raw/stimuli/pidi0.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,31,187,15,,,,,,,,,,,,,,,,slash,0.385648012161,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
33,3,0,../data/raw/stimuli/pudu3.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,32,188,32,,,,,,,,,,,,,,,,z,1.22010207176,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
28,5,6,../data/raw/stimuli/piti6.wav,i,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,33,189,27,,,,,,,,,,,,,,,,slash,0.302971124649,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
7,5,0,../data/raw/stimuli/pada5.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,34,190,6,,,,,,,,,,,,,,,,z,0.219213962555,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
2,0,0,../data/raw/stimuli/pada0.wav,a,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,35,191,1,,,,,,,,,,,,,,,,slash,0.583745002747,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
37,5,1,../data/raw/stimuli/putu1.wav,u,,t_left,voicing,,,,,,,,,0,0,0,0,,,,,4,36,192,36,,,,,,,,,,,,,,,,slash,1.53764009476,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
34,4,0,../data/raw/stimuli/pudu4.wav,u,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,37,193,33,,,,,,,,,,,,,,,,z,1.35332107544,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
21,5,0,../data/raw/stimuli/pidi5.wav,i,,t_left,burst,,,,,,,,,0,0,0,0,,,,,4,38,194,20,,,,,,,,,,,,,,,,z,0.35040807724,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2018_Jan_22_1302,59.9721751564,perceptual-pilot,m002,
