sound,time,period,maximum.abs,minimum.abs,maximum,minimum
creaky1,1.5777453727345958,0.00834996349992978,1.5796643372480574,1.5841359232251935,0.22981711398831473,0.7653387335946331
creaky1,1.5860953362345256,0.008323110417944868,1.5880010791051224,1.5923949542228113,0.22897003342500702,0.7568826642866051
creaky1,1.5944184466524705,0.008213909701904942,1.5963070846194347,1.6007711652946484,0.22993166902312678,0.773409846556336
creaky1,1.6026323563543754,0.008356804174509014,1.6045448108686498,1.6089519916096002,0.2288499855133575,0.756226318489284
creaky1,1.6109891605288844,0.008133609130588138,1.6128483164505272,1.6172082471747165,0.22857699353304536,0.7646158729762245
creaky1,1.6191227696594725,0.008375145064023926,1.6210697372247984,1.6255194013326713,0.23246971251748355,0.7637636869928288
creaky1,1.6274979147234965,0.008263533251889665,1.6293876150013804,1.6338770294830327,0.22867945469352405,0.7719597132470527
creaky1,1.6357614479753861,0.008286353790622814,1.637659993747459,1.641983215763047,0.22911715092605606,0.7508450574125412
creaky1,1.644047801766009,0.008317826892529245,1.6459364255029711,1.6503063253882526,0.22705735059940732,0.7524229228507783
creaky1,1.6523656286585382,0.008315460293219834,1.6542252234626222,1.6586480601204334,0.22363101241675062,0.7555121713487971
creaky1,1.660681088951758,0.008295591622745624,1.6625597450395437,1.6669632708521631,0.2264643889454042,0.7572916057222503
creaky1,1.6689766805745037,0.008312342784793092,1.6708612611723417,1.675185540001457,0.22672075089176394,0.7469445844211442
creaky1,1.6772890233592967,0.008226117716543024,1.679161159691186,1.6835228101652886,0.22758443246250565,0.7578042304762396
creaky1,1.6855151410758398,0.008215828233980815,1.6873634913562348,1.691717623536581,0.22497430907211194,0.7549430543213642
creaky1,1.6937309693098206,0.008372437629852403,1.6956543322106494,1.7000008519049397,0.22972555734198366,0.7488718187357343
creaky1,1.702103406939673,0.00828421183194128,1.7039567245106932,1.7082946377422206,0.22371682528378264,0.7473530286461488
creaky1,1.7103876187716143,0.00821136731190264,1.7121935039619576,1.7164967657211547,0.21992502853034177,0.7439865636853258
creaky1,1.718598986083517,0.008364041799557409,1.7204865507065457,1.7248248913089574,0.22567613460858482,0.7443656278439427
creaky1,1.7269630278830743,0.008356226636876851,1.7288348425185558,1.7332313050548016,0.22400237772644535,0.7501324992867909
creaky1,1.7353192545199512,0.0083002878877243,1.7371636888291113,1.741368217223333,0.2222132935759941,0.7287654097308888
creaky1,1.7436195424076755,0.008197990230641938,1.745403338974745,1.7496538725504645,0.21758949655760051,0.7360743271240109
creaky1,1.7518175326383174,0.008184371962091985,1.7536568610788597,1.7579068125105515,0.22473666263722658,0.7440130898788722
creaky1,1.7600019046004094,0.008220883050292116,1.7618578832639211,1.7661476006045211,0.22576390542932936,0.7475712726375991
creaky1,1.7682227876507015,0.00824192539469637,1.7701347317535587,1.774320472630306,0.23197784635220625,0.7398374393837893
creaky1,1.7764647130453979,0.008147552517189016,1.7783461929879092,1.7825479993296007,0.23092578274787717,0.7466397143643869
creaky1,1.784612265562587,0.008275946050149807,1.7865210887742162,1.7908487404769913,0.2306471308612236,0.7535664051714653
creaky1,1.7928882116127367,0.008253630612957474,1.7947382840350312,1.7990355909390172,0.22415255892238042,0.7448091166849248
creaky1,1.8011418422256942,0.008145379948121256,1.8029831352463992,1.8072369081935888,0.22605366875853491,0.7482850409329892
creaky1,1.8092872221738154,0.008317098323155525,1.81117691512683,1.8154103850456305,0.227205796972904,0.7362138373148248
creaky1,1.817604320496971,0.008188428128299341,1.8194564706854617,1.823653235259323,0.2261911760682931,0.7387150094713532
creaky1,1.8257927486252703,0.008254070038243855,1.8276398678759707,1.8318454876158508,0.22378284193640702,0.7333035656998423
creaky1,1.8340468186635142,0.008086456375923756,1.8359058844054528,1.840021386847349,0.2298986917772427,0.7388363834649747
creaky1,1.842133275039438,0.008197340649778173,1.8440366474503205,1.8483466630016978,0.2321938897261847,0.7579760592757648
creaky1,1.850330615689216,0.00831294386803938,1.8522155480430944,1.8565973283623647,0.2267466716725089,0.7538499925690721
creaky1,1.8586435595572555,0.008070358315493742,1.8604592373005608,1.8647137610228,0.22498105689056938,0.752160093547608
creaky1,1.8667139178727492,0.008169971417491873,1.868671654908017,1.8730146351273065,0.23962593444038083,0.7712043203807871
creaky1,1.874883889290241,0.008153548327110238,1.8768577865173481,1.8811390286217937,0.2420905779811134,0.767167750849595
creaky1,1.8830374376173513,0.008182461609242297,1.8850162925942926,1.8893279952751327,0.24184103408516006,0.7687854777926573
creaky1,1.8912198992265936,0.008027646638840924,1.893115713032576,1.8975270611848947,0.23616059491329186,0.7856800681515446
creaky1,1.8992475458654345,0.008316136412180652,1.9012857618994916,1.9057399274225053,0.2450917028094555,0.7806968567231981
creaky1,1.9075636822776152,0.008235137477220267,1.9095418310506231,1.9139074899829323,0.24020834849203554,0.770334159310038
creaky1,1.9157988197548355,0.008267249546072497,1.9177637755633654,1.9220911877322118,0.23767950847249344,0.7611198793878929
creaky1,1.924066069300908,0.008317338796785645,1.925969155127233,1.9304436058551029,0.2288094633178368,0.7667760938943139
creaky1,1.9323834080976936,0.00829883776240048,1.9342310513041177,1.9385641176714425,0.22263879103591666,0.7447680929192118
creaky1,1.940682245860094,0.008215089761334449,1.9425508174426134,1.9468778776602775,0.22745601530904852,0.7541770059950074
creaky1,1.9488973356214285,0.008335321835558407,1.9507883001135138,1.9551845168011532,0.22686160527340637,0.75428175465327
creaky1,1.957232657456987,0.008252052545945077,1.959090503806172,1.9635799826306606,0.2251374841399756,0.769181381036239
creaky1,1.965484710002932,0.008265729333729599,1.967362602741233,1.9716360459837865,0.22719020457613262,0.7441976058607438
creaky1,1.9737504393366616,0.008205523293475236,1.9756073701495933,1.9798775055638689,0.22630254604337927,0.7467002417846171
creaky1,1.9819559626301368,0.008152935458780375,1.9838532100420856,1.9881746590134506,0.23270727721823023,0.7627555025737949
creaky1,1.9901088980889172,0.008085286074457132,1.9919921188363252,1.9963295860206547,0.23291949475447993,0.7693837762141448
creaky1,1.9981941841633744,0.008264579132985395,2.0001286187401526,2.004522341607797,0.23406328932801324,0.765696273530216
creaky1,2.0064587632963597,0.0082198731841574,2.0083252991311316,2.0127970052962993,0.22707598924631633,0.7710875652139779
creaky1,2.014678636480517,0.00816705733996237,2.0165272923467086,2.0209362404446383,0.22635519615440175,0.7662005669412809
creaky1,2.0228456938204795,0.008228714190506636,2.024715807805533,2.0290778475145705,0.22726685381917666,0.757366649248917
creaky1,2.031074408010986,0.008232208427827459,2.0329342270942634,2.037317480043085,0.2259198245018292,0.7583714730782811
creaky1,2.0393066164388136,0.00833440888650916,2.0411659783487854,2.045467115733035,0.22309463517941364,0.7391645140177149
creaky1,2.0476410253253228,0.008126088901302175,2.0493770985470503,2.0536901370770666,0.2136419183710051,0.744406297447039
creaky1,2.055767114226625,0.00818840512873642,2.0576181399208524,2.061970827323867,0.22605448376405593,0.7576216613257869
creaky1,2.0639555193553614,0.008256955886135842,2.0658148661857227,2.070142371900566,0.22518551098030962,0.7492897661707205
creaky1,2.072212475241497,0.008334844984296375,2.074063742191141,2.078493370789893,0.22211174330559863,0.7535707694899568
creaky1,2.0805473202257936,0.008321949021966368,2.0823682170574154,2.0868573594212743,0.2188065352017181,0.7582405490378379
creaky1,2.08886926924776,0.008346491701734848,2.0906732063299316,2.0950812404020214,0.2161311778212972,0.7442613467129237
creaky1,2.097215760949495,0.008259539189514165,2.0989649955421568,2.103472079978455,0.2117835574752997,0.7574658689074132
creaky1,2.105475300139009,0.008372132772427321,2.1072660652401503,2.1117604855971273,0.2138959270974504,0.7507269209606714
creaky1,2.1138474329114363,0.008214549980358754,2.115614947640349,2.1199763059307193,0.21516878382127846,0.7460996687508538
creaky1,2.122061982891795,0.008290884953684241,2.1238590297809354,2.1286030287209687,0.21674970756189768,0.788944227994267
creaky1,2.1303528678454793,0.008332512759231747,2.1322216151346947,2.13673624761352,0.22427175849745415,0.7660810073129899
creaky1,2.138685380604711,0.008274014114467931,2.1405327106154077,2.144884830023849,0.22326889767645702,0.7492674454467778
creaky1,2.146959394719179,0.008268928314210555,2.1487711513241425,2.1532960089244586,0.2191041615211472,0.7663162582253694
creaky1,2.1552283230333895,0.008293135617207348,2.1570620118750696,2.16164368138622,0.2211092313352999,0.7735745137845587
creaky1,2.163521458650597,0.008316991444559996,2.165360499130572,2.1697664398404672,0.22111847682351304,0.7508702192972817
creaky1,2.171838450095157,0.008373234139174457,2.1736837409303833,2.178192407784576,0.2203797009083011,0.7588415161701916
creaky1,2.1802116842343313,0.008345883830100043,2.1820880709898365,2.1866033900076927,0.2248278065814719,0.7658512751290868
creaky1,2.1885575680644314,0.008401570964572613,2.1904671397467546,2.1950233704123727,0.227287454974242,0.7695944455157354
creaky1,2.196959139029004,0.008430721306710076,2.1988329489128917,2.2032862594162337,0.22225973504738736,0.7504838740421781
creaky1,2.205389860335714,0.00834760215644259,2.207189548920635,2.21168540325388,0.21559347836573212,0.7541738094582416
creaky1,2.2137374624921566,0.008273525467927811,2.2155196792565883,2.219975637253258,0.2154120116436968,0.7539923319609662
creaky1,2.2220109879600844,0.008322609593684582,2.22386483106187,2.2282526498978115,0.22274781496324483,0.7499645234426658
creaky1,2.230333597553769,0.008375681930532508,2.2321150581167144,2.236603355804272,0.21269439046524394,0.7485668990900055
creaky1,2.2387092794843015,0.0082839220549209,2.2404762277208192,2.244937134106525,0.21329851063338578,0.7518002440068958
creaky1,2.2469932015392224,0.008354799373247346,2.248779505417578,2.253186733826234,0.21380571795359965,0.7413143045473476
creaky1,2.25534800091247,0.008404927872779133,2.2571070705181464,2.261596645402185,0.20929026784080854,0.7434501026418726
creaky1,2.263752928785249,0.008236589973210862,2.2654247439423125,2.269629685232921,0.20297418743692583,0.7134938690387839
creaky1,2.27198951875846,0.00823955191438408,2.2736658554344293,2.2780996422900106,0.20344998045866036,0.7415601716015849
creaky1,2.280229070672844,0.00834341939333516,2.281935154304466,2.286473260050988,0.2044825450084531,0.7483969202281641
creaky1,2.288572490066179,0.008271980942003765,2.2902901526884563,2.2947284587463663,0.2076482809039403,0.7441952203889042
creaky1,2.296844471008183,0.008403818962367637,2.298610402201911,2.3031296791437903,0.21013436886682063,0.7478990401569476
creaky1,2.3052482899705504,0.0084037917340396,2.306998291964125,2.311502491035932,0.20823957196442233,0.7442118109672762
creaky1,2.31365208170459,0.008267614472565299,2.315344449883212,2.31979306847275,0.2046984876033955,0.7427761403894346
creaky1,2.3219196961771553,0.008381932483372267,2.3236484518144396,2.32810783400602,0.206247859990961,0.7382710181858896
creaky1,2.3303016286605276,0.008280732419625458,2.332063854621638,2.336464330693632,0.21281039789838263,0.7442218539145912
creaky1,2.338582361080153,0.00830021051377905,2.340339554585456,2.344834979733723,0.21170469139135825,0.7533084423810938
creaky1,2.346882571593932,0.008230790932791443,2.348633896314216,2.3531025047438394,0.21277720872568656,0.7556908200798937
creaky1,2.3551133625267235,0.008223652317338903,2.35689643457746,2.3612939906062156,0.21682240225272117,0.7515672892032039
creaky1,2.3633370148440624,0.008272650653055713,2.365135190358708,2.3696556076573403,0.21736388855985941,0.7637930184981174
creaky1,2.371609665497118,0.008283955533308962,2.3733740267465393,2.3778735194551324,0.21298535975076413,0.7561428755656492
creaky1,2.379893621030427,0.008225901369505628,2.3816590238774813,2.3862259645369557,0.21461512456236462,0.769805425822791
creaky1,2.3881195223999327,0.00827835547897493,2.389899704164443,2.3944139463388465,0.21504050762635965,0.7603471432097988
creaky1,2.3963978778789077,0.008249836500580976,2.398202159514577,2.402693034366564,0.21870513864636065,0.7630643937262279
creaky1,2.4046477143794887,0.008139555025620027,2.4063898066647296,2.4108896544321716,0.21402795112970097,0.7668650230922781
creaky1,2.4127872694051087,0.008107073554143973,2.414620024187723,2.418997194113185,0.22606860174318302,0.7659884502839164
creaky1,2.4208943429592527,0.008248507506823266,2.422733048700821,2.4271192826341625,0.2229137501599562,0.7546746692975117
creaky1,2.429142850466076,0.008104437148439558,2.430916723499241,2.435363351035697,0.21887677091880972,0.7675425764538019
creaky1,2.4372472876145155,0.008144369214731384,2.4390708270227677,2.4434812017964473,0.22390185908490134,0.765426273977864
creaky1,2.445391656829247,0.008220651081866315,2.447208433803824,2.45169783692287,0.22100159178200768,0.7671144330080691
creaky1,2.453612307911113,0.008223137167601813,2.4554519581131027,2.4599328124703375,0.22371634626715345,0.7686244836248534
creaky1,2.461835445078715,0.00825365849939974,2.463630740730861,2.468058187487453,0.21751513613949897,0.7539374701765007
creaky1,2.4700891035781147,0.008185417138809825,2.471895099553496,2.476379074120697,0.22063578981436383,0.768436163474088
creaky1,2.4782745207169246,0.00824700158025582,2.4801048450237033,2.4846206918480886,0.22193815400263173,0.7695125397280735
creaky1,2.4865215222971804,0.008239720276926654,2.4882832339258814,2.4927945752312013,0.2138072130475384,0.7613186762646648
creaky1,2.494761242574107,0.008172233328915368,2.4965259184938153,2.500966669833721,0.21593557705510513,0.7593306517151929
creaky1,2.5029334759030224,0.00817170637761766,2.504784884361279,2.5091921551694023,0.22656326264093826,0.7658962494690775
creaky1,2.51110518228064,0.008273825623533071,2.5129527865834236,2.517329187935295,0.22330713588263457,0.7522524570680054
creaky1,2.519379007904173,0.008246171174116412,2.5211557420729225,2.525622687333409,0.21546171322834917,0.7571610262995784
creaky1,2.5276251790782895,0.008140659582587695,2.5293661532183735,2.533751994286562,0.21386155782853628,0.7526190164464499
creaky1,2.5357658386608772,0.008259206657230678,2.537551577971663,2.5419414751538216,0.21621196622105235,0.7477275662472757
creaky1,2.544025045318108,0.008294132730535253,2.545839813018749,2.5501788648187196,0.21880138160317913,0.7419485195789166
creaky1,2.552319178048643,0.008331183219675076,2.5541021712142697,2.558552621640753,0.21401439850894516,0.7482062784777832
creaky1,2.5606503612683182,0.008265286465251265,2.5624325329659436,2.566777131780624,0.215621286100363,0.7412653557821165
creaky1,2.5689156477335695,0.008248694038739401,2.5707165440781896,2.5751269181440817,0.21832502650265917,0.7530004605991426
creaky1,2.577164341772309,0.00835817258015048,2.5789321292301066,2.583460046649285,0.21150406274165282,0.7532393973208331
creaky1,2.5855225143524594,0.008384525209458538,2.5872839897164184,2.5918140439235673,0.21008647716532303,0.7503739822990169
creaky1,2.593907039561918,0.00824110090302721,2.5956400801116963,2.5998765272565594,0.2102923590150206,0.7243556127857474
creaky1,2.602148140464945,0.008323659087698054,2.603921814491496,2.6082712909755665,0.21308825936569678,0.7356320635081158
creaky1,2.610471799552643,0.00810972842408475,2.612205743304173,2.616497600252524,0.21381033505147373,0.7430335992491452
creaky1,2.618581527976728,0.008297972732263403,2.620405637081464,2.62480570072451,0.2198258735707373,0.7500835383058824
creaky1,2.6268795007089913,0.00815732621020171,2.6286493476282677,2.632982862529712,0.21696409750819967,0.7482061723959847
creaky1,2.635036826919193,0.008219334935001044,2.6368242428724926,2.641240720217656,0.21746479093923649,0.7547926136997298
creaky1,2.643256161854194,0.008351242118009417,2.6450376377772313,2.6494670541344396,0.2133186773732125,0.7437088031314234
creaky1,2.6516074039722035,0.00832238055446144,2.653319629743586,2.657821055092308,0.2057375002473936,0.746619441329597
creaky1,2.659929784526665,0.008279149356271276,2.6616316099933757,2.6660604990216195,0.2055555943584494,0.7405005310491978
creaky1,2.6682089338829362,0.008332280564466998,2.6699710680861353,2.6743409014052313,0.21148282148751193,0.7359290742614724
creaky1,2.6765412144474032,0.008381893469644908,2.6782500254588326,2.682701420616227,0.2038693306730588,0.7349420737847563
creaky1,2.684923107917048,0.008325747024293229,2.686629802763994,2.6910826944728843,0.2049899957284164,0.7398238906206781
creaky1,2.6932488549413414,0.008391206550326658,2.694963458712313,2.69948286799188,0.2043334007676059,0.7429221308222737
creaky1,2.701640061491668,0.008381801475889183,2.703380774888206,2.7077530129430105,0.20767771720022477,0.7293123642843145
creaky1,2.710021862967557,0.008237087314227232,2.7117751575096136,2.71614066971717,0.21285370364207468,0.7428362133595736
creaky1,2.7182589502817844,0.008199804220816453,2.7200122175441077,2.724502808286454,0.21381818578940467,0.76146427847857
creaky1,2.726458754502601,0.008239669840869546,2.728212451100302,2.7326137253825467,0.21283578487607493,0.7469924158145905
creaky1,2.7346984243434704,0.008147756856018873,2.7364573437335222,2.740902242404484,0.2158777466159233,0.7614142359232188
creaky1,2.7428461811994893,0.008221564982948237,2.7446286287695916,2.748956494842676,0.21680149385173153,0.7432056616787145
creaky1,2.7510677461824375,0.008169867805852604,2.752852511201602,2.7572272529184767,0.21845702544730342,0.7539297920618376
creaky1,2.75923761398829,0.00808996252892058,2.761017203982683,2.7653800620764706,0.21997506020961968,0.7592678045444543
creaky1,2.7673275765172107,0.008220642894145591,2.7691851094750097,2.773498546700738,0.22595957295771377,0.7506675892614211
creaky1,2.7755482194113563,0.008131976658903639,2.7773884086284886,2.7816342614452685,0.22629051881468937,0.7484086943668983
creaky1,2.78368019607026,0.008233660708147461,2.7855450387149805,2.7896546689649417,0.2264901009189282,0.7256156291174175
creaky1,2.7919138567784074,0.008083830466723896,2.7937175652486657,2.798021986676112,0.22312546974889969,0.755598465708521
creaky1,2.7999976872451313,0.008325668712932277,2.8018185309023655,2.806273743238184,0.2187023913653816,0.7538200485090137
creaky1,2.8083233559580636,0.008119764594407108,2.810155195093838,2.814424550978875,0.22560249308657399,0.7514004808727696
creaky1,2.8164431205524707,0.008177482714647688,2.8182889273861313,2.822827956896135,0.22571821892749414,0.780782615685339
creaky1,2.8246206032671184,0.008203572097384537,2.826453928023512,2.8308728122753175,0.22347883758811007,0.762132511786231
creaky1,2.832824175364503,0.008236410804150829,2.8346839277107936,2.839158452901091,0.22579645315328525,0.7690579898462555
creaky1,2.8410605861686538,0.008204259306244133,2.8428831679775417,2.847578459641441,0.22215068306054248,0.7944499594041894
creaky1,2.849264845474898,0.008184193172124488,2.851088473135614,2.8553760480245094,0.2228231448553179,0.7467080042082063
creaky1,2.8574490386470224,0.008112610312094759,2.859299262981911,2.863584592327933,0.22806769507098706,0.7562983361549129
creaky1,2.865561648959117,0.008188734849818857,2.8674610765042505,2.8716637818677784,0.23195616660800894,0.7451862858639543
creaky1,2.873750383808936,0.008100792390606237,2.8755824877429106,2.879878127073387,0.22616354618581763,0.7564375148728518
creaky1,2.8818511761995422,0.008144658916483749,2.883690685721418,2.88806634147108,0.2258547031543327,0.7630970597134731
creaky1,2.889995835116026,0.008187044612663286,2.891881243732901,2.8961997134681976,0.23029172382411225,0.7577677471765321
creaky1,2.8981828797286893,0.008181067067467573,2.900061730336458,2.9044080101134533,0.22965837980231896,0.7609191238045911
creaky1,2.906363946796157,0.008142579472412592,2.908245699236513,2.912547328286591,0.23110028544783917,0.7593885342333495
creaky1,2.9145065262685694,0.00825089411446811,2.9163930668284737,2.9208444939774,0.22864680284723798,0.7681552594059965
creaky1,2.9227574203830375,0.008192813245657682,2.9246089991102524,2.928870811257818,0.22600035808166746,0.7461894579399536
creaky1,2.9309502336286952,0.008293470156125693,2.9328317153900345,2.9371177157350914,0.22686302909640235,0.7436551877914178
creaky1,2.939243703784821,0.008297462550718393,2.941092393011008,2.945420976354911,0.22280175594489718,0.7444773064453694
creaky1,2.9475411663355393,0.008321313312005252,2.949399681954361,2.953831400688898,0.22334402625370148,0.7559184611260649
creaky1,2.9558624796475446,0.008290227751755808,2.957680558609937,2.9620740532915804,0.21930386194845158,0.7492645353102911
creaky1,2.9641527073993004,0.00818812940342628,2.9660085252257824,2.9702362664922504,0.22664734947953727,0.7429730031384657
creaky1,2.9723408368027266,0.00819431898875056,2.974204538020013,2.978481373648826,0.22743820686560248,0.7493651216811702
creaky1,2.980535155791477,0.008257266587164303,2.9824049500918646,2.986811169967348,0.22644228336940295,0.7600595317616079
creaky1,2.9887924223786415,0.008194158452691447,2.9906726001499013,2.994978617579279,0.22945343101612284,0.754951864349846
creaky1,2.996986580831333,0.008210213461176785,2.9988582636676435,3.0032460616952505,0.2279700576801191,0.7624017199450993
creaky1,3.0051967942925097,0.008238333754635896,3.007067601483623,3.0113068407882952,0.22708562760771575,0.7416604713722897
creaky1,3.0134351280471456,0.008266505759328524,3.0153074077932027,3.0196652169609406,0.22648986168602925,0.7536544575396282
creaky1,3.021701633806474,0.00825613180617335,3.0235865274012355,3.027791363753658,0.22830226539647835,0.7376008632311746
creaky1,3.0299577656126475,0.00824408035949098,3.0317969405719687,3.0362117380757176,0.22309037262159034,0.7586015893052598
creaky1,3.0382018459721385,0.008247858687802534,3.0401139559701695,3.044430066780839,0.2318310813034168,0.7551318523329007
creaky1,3.046449704659941,0.008235970795676728,3.0483302008416455,3.052768757906649,0.2283272037209766,0.7672505650487406
creaky1,3.0546856754556178,0.008182394545743321,3.056559135368084,3.060917879035183,0.22896230461543113,0.7616601160851606
creaky1,3.062868070001361,0.008233702533618548,3.064797774211465,3.069124951749046,0.23436652007101488,0.7599110755019411
creaky1,3.0711017725349796,0.00825005303043902,3.0730211707969985,3.077386476654681,0.23265283931354125,0.761777420886073
creaky1,3.0793518255654186,0.008203805249083373,3.081271049927418,3.0856188321582048,0.23394318901142175,0.763914598470794
creaky1,3.087555630814502,0.008294267669898048,3.089499683065423,3.0939062834339364,0.23438503895603904,0.7656676722023864
creaky1,3.0958498984844,0.008258959881199956,3.097753132455508,3.102203383910876,0.2304447531510815,0.7692839676989239
creaky1,3.1041088583656,0.008275177056889405,3.1059983896382173,3.1104810235709657,0.2283372621065738,0.7700336997696721
creaky1,3.1123840354224894,0.008228997698607188,3.1142796357601217,3.118929944716661,0.23035616329715292,0.7954686018783885
creaky1,3.1206130331210966,0.00852777127424531,3.122584884022106,3.1271246016557406,0.23122699209400172,0.7635721368735026
creaky1,3.129140804395342,0.008379920093544158,3.1310373901781157,3.135655970515825,0.2263250438670483,0.7774735376656181
creaky1,3.137520724488886,0.008547327273314309,3.139431867425545,3.143970302677995,0.22359538549852007,0.7545725093790723
creaky1,3.1460680517622004,0.008373624921272693,3.147934638640196,3.1524168293976436,0.2229126448276573,0.758187486916745
creaky1,3.154441676683473,0.00830556153923201,3.156277822338134,3.160776148033415,0.22107423393199116,0.7626782752762262
creaky1,3.162747238222705,0.008419786588827805,3.1646127636281207,3.1691067616321744,0.22156445246379355,0.7553069596689971
creaky1,3.171167024811533,0.008404707956924717,3.1730148686803092,3.1774183896416766,0.21985818879689786,0.7437932242479763
creaky1,3.1795717327684576,0.008456001268804414,3.181467520181264,3.1858390874963973,0.22419431508367252,0.7411723968231909
creaky1,3.188027734037262,0.008358990708097203,3.189865964668255,3.1941631622977056,0.21991059628910625,0.7339915158058826
creaky1,3.1963867247453592,0.0085472706828007,3.1982494937576567,3.2026947035193034,0.21793729032658296,0.7380108818406147
creaky1,3.20493399542816,0.008563680708165045,3.2068014386392365,3.211160216177375,0.21806548781017196,0.7270496135241009
creaky1,3.213497676136325,0.008403083843428583,3.215287198160188,3.219592883844748,0.2129601533444527,0.7253536703896738
creaky1,3.2219007599797536,0.008354748236459208,3.223736465985861,3.2280617713352795,0.21972008660856907,0.7374263330449571
creaky1,3.2302555082162128,0.008418464052925678,3.2321064794113026,3.236482747066775,0.21987041620098646,0.7397119963229234
creaky1,3.2386739722691384,0.008322158633887966,3.240486957442174,3.244823352318556,0.21785035022683133,0.7389164662611785
creaky1,3.2469961309030264,0.008348680618905924,3.2488093038958796,3.253137390517561,0.21718078288289228,0.7355964247365723
creaky1,3.2553448115219323,0.008397080737701401,3.2571930677042342,3.2615506125368867,0.22010699194584926,0.7390426755207244
creaky1,3.2637418922596337,0.008320157769834857,3.2655568980522665,3.2698277610559483,0.21814559805742037,0.7314607444559744
creaky1,3.2720620500294686,0.008415203413643546,3.2739098636732757,3.278252131311188,0.21958038956150425,0.7355830842642866
creaky1,3.280477253443112,0.008315964277090693,3.2822852153760875,3.286617701914923,0.21740857376649247,0.7383928390273541
creaky1,3.288793217720203,0.008307256373673688,3.2905909289845585,3.294812847751733,0.2164025261159345,0.7246231199276492
creaky1,3.2971004740938765,0.008233769193507712,3.298893761105197,3.303185205564345,0.21779660920476637,0.7389970896034347
creaky1,3.3053342432873842,0.008325875986418652,3.307183545152684,3.311370098680137,0.22211499046064082,0.7249513928142435
creaky1,3.313660119273803,0.008313609928880084,3.3155349292381597,3.3197542481960234,0.22551093693295313,0.7330304133046367
creaky1,3.321973729202683,0.008311457461144478,3.3237816731762813,3.328049688967182,0.2175243008882993,0.7310342130611575
creaky1,3.3302851866638274,0.008161015560123275,3.3320895989822423,3.336501887619571,0.22110144321151456,0.7617558023194779
creaky1,3.3384462022239507,0.008328290106454084,3.340245165432874,3.344691437896447,0.21600630932982648,0.7498820997669932
creaky1,3.346774492330405,0.00827466689657097,3.3485578923523542,3.352770582135535,0.2155252947630406,0.7246321670803325
creaky1,3.3550491592269758,0.008258237248142564,3.3568245170311704,3.3612194815716006,0.21498023741009492,0.747171842999861
creaky1,3.3633073964751183,0.008266979681541109,3.3651177243312347,3.369496752088283,0.2189829811918527,0.748684023862375
creaky1,3.3715743761566594,0.008381182355533312,3.3734314404850574,3.37772036412576,0.2215754591202628,0.7333079878691284
creaky1,3.3799555585121928,0.008352362166053062,3.3817323340905485,3.38606165031199,0.21272731510340886,0.7310616659577271
creaky1,3.388307920678246,0.008187369190651772,3.390077780442116,3.394473118047384,0.21616953170879746,0.7530132360682427
creaky1,3.3964952898688976,0.00820013488077631,3.3982423867777847,3.402490325071528,0.2130570940952232,0.7310898283740191
creaky1,3.404695424749674,0.00812178891127413,3.4064727146316445,3.410718656536462,0.21882985403664593,0.7416139292203006
creaky1,3.412817213660948,0.008228682951988198,3.4146361391556335,3.418886179560542,0.22104697742011623,0.7375379431926803
creaky1,3.4210458966129362,0.008191265019029892,3.422860916405649,3.4271016741283615,0.22157991329743115,0.7392969829881656
creaky1,3.429237161631966,0.008280687088296546,3.4310629180793333,3.4356350476913793,0.22048369029033543,0.7726274391476005
creaky1,3.4375178487202627,0.008231586791140444,3.439325745093944,3.4437011794134085,0.21962914557703642,0.7511711714928219
creaky1,3.445749435511403,0.008262632137830295,3.4475957473620955,3.451861857124646,0.2234532313545817,0.7397668819427747
creaky1,3.4540120676492334,0.008201486376197664,3.455825534203343,3.460146959995364,0.22111437743436965,0.7480220126848346
creaky1,3.462213554025431,0.008316030290944632,3.4640168640056466,3.4683462754769527,0.21684745210453701,0.7374578058234844
creaky1,3.4705295843163757,0.008158533910524568,3.472310069831691,3.4767654727111346,0.21823596430951137,0.7643393363499438
creaky1,3.4786881182269003,0.008328284388987583,3.48052169200748,3.4848706772667146,0.2201622440996887,0.7423568589936114
creaky1,3.487016402615888,0.008332214136503424,3.48879953371273,3.493141047467965,0.21400447319644184,0.7350561029445037
creaky1,3.4953486167523913,0.008481273763932151,3.497145395186614,3.501658471870134,0.21185242738698132,0.7439749374175741
creaky1,3.5038298905163234,0.00841225775719856,3.505612018949633,3.50987711070938,0.21184900471989312,0.7188581671646502
creaky1,3.512242148273522,0.008423513911599123,3.5140163321897706,3.51823028824471,0.21062277985978958,0.7108838465788282
creaky1,3.520665662185121,0.008233915915560885,3.522369049860319,3.5265059972034996,0.20687455308823113,0.7093022418823914
creaky1,3.528899578100682,0.008350803658351502,3.5306325391011386,3.534890232161805,0.20752026647441366,0.7173745553378024
creaky1,3.5372503817590335,0.008329794806879676,3.539030470889996,3.5431773316956177,0.21370143829858626,0.7115361271191243
creaky1,3.545580176565913,0.008505093876189918,3.5473741336805285,3.55180266670384,0.21092737372805168,0.7316192188479865
creaky1,3.554085270442103,0.0085117869037461,3.555847317585079,3.5601323823034114,0.20701260063272015,0.7104397619079226
creaky1,3.562597057345849,0.008527658717393471,3.5643197347761832,3.568617831148373,0.20201059721355716,0.706028935028023
creaky1,3.5711247160632427,0.008439249973802632,3.5728961012956173,3.5770643955881782,0.20989841963129663,0.7038160432945698
