filename	phoneme	duration	item	height	voice	position	speed	subj
tick_f3	K	128.219	tick	high	-voice	final	habitual	F5
tick_i	T	48.051	tick	high	-voice	initial	habitual	F5
tick_i	IH1	51.723	tick	high	-voice	initial	habitual	F5
tick_i	K	56.568	tick	high	-voice	initial	habitual	F5
tick_i1	T	39.909	tick	high	-voice	initial	habitual	F5
tick_i1	IH1	51.387	tick	high	-voice	initial	habitual	F5
tick_i1	K	67.727	tick	high	-voice	initial	habitual	F5
tick_i2	T	40.621	tick	high	-voice	initial	habitual	F5
tick_i2	IH1	58.457	tick	high	-voice	initial	habitual	F5
tick_i2	K	52.538	tick	high	-voice	initial	habitual	F5
tick_i3	T	55.832	tick	high	-voice	initial	habitual	F5
tick_i3	IH1	46.706	tick	high	-voice	initial	habitual	F5
tick_i3	K	52.002	tick	high	-voice	initial	habitual	F5
tick_m	T	55.447	tick	high	-voice	mid	habitual	F5
tick_m	IH1	48.004	tick	high	-voice	mid	habitual	F5
tick_m	K	63.261	tick	high	-voice	mid	habitual	F5
tick_m1	T	46.936	tick	high	-voice	mid	habitual	F5
tick_m1	IH1	53.044	tick	high	-voice	mid	habitual	F5
tick_m1	K	55.937	tick	high	-voice	mid	habitual	F5
tick_m2	T	39.967	tick	high	-voice	mid	habitual	F5
tick_m2	IH1	57.970	tick	high	-voice	mid	habitual	F5
tick_m2	K	55.341	tick	high	-voice	mid	habitual	F5
tick_m3	T	48.715	tick	high	-voice	mid	habitual	F5
tick_m3	IH1	59.864	tick	high	-voice	mid	habitual	F5
tick_m3	K	41.396	tick	high	-voice	mid	habitual	F5
tig_f	T	59.372	tig	high	+voice	final	habitual	F5
tig_f	IH1	151.529	tig	high	+voice	final	habitual	F5
tig_f	G	103.748	tig	high	+voice	final	habitual	F5
tig_f1	T	68.163	tig	high	+voice	final	habitual	F5
tig_f1	IH1	134.143	tig	high	+voice	final	habitual	F5
tig_f1	G	111.167	tig	high	+voice	final	habitual	F5
tig_f2	T	76.185	tig	high	+voice	final	habitual	F5
tig_f2	IH1	150.929	tig	high	+voice	final	habitual	F5
tig_f2	G	133.905	tig	high	+voice	final	habitual	F5
tig_f3	T	59.717	tig	high	+voice	final	habitual	F5
tig_f3	IH1	140.489	tig	high	+voice	final	habitual	F5
tig_f3	G	139.849	tig	high	+voice	final	habitual	F5
tig_i	T	54.210	tig	high	+voice	initial	habitual	F5
tig_i	IH1	61.740	tig	high	+voice	initial	habitual	F5
tig_i	G	42.540	tig	high	+voice	initial	habitual	F5
tig_i1	T	55.628	tig	high	+voice	initial	habitual	F5
tig_i1	IH1	71.228	tig	high	+voice	initial	habitual	F5
tig_i1	G	38.557	tig	high	+voice	initial	habitual	F5
tig_i2	T	53.266	tig	high	+voice	initial	habitual	F5
tig_i2	IH1	65.169	tig	high	+voice	initial	habitual	F5
tig_i2	G	39.540	tig	high	+voice	initial	habitual	F5
tig_i3	T	56.326	tig	high	+voice	initial	habitual	F5
tig_i3	IH1	73.908	tig	high	+voice	initial	habitual	F5
tig_i3	G	33.535	tig	high	+voice	initial	habitual	F5
tig_m	T	43.100	tig	high	+voice	mid	habitual	F5
tig_m	IH1	81.533	tig	high	+voice	mid	habitual	F5
tig_m	G	23.024	tig	high	+voice	mid	habitual	F5
tig_m1	T	48.063	tig	high	+voice	mid	habitual	F5
tig_m1	IH1	68.378	tig	high	+voice	mid	habitual	F5
tig_m1	G	55.495	tig	high	+voice	mid	habitual	F5
tig_m2	T	57.993	tig	high	+voice	mid	habitual	F5
tig_m2	IH1	72.749	tig	high	+voice	mid	habitual	F5
tig_m2	G	34.316	tig	high	+voice	mid	habitual	F5
tig_m3	T	42.085	tig	high	+voice	mid	habitual	F5
tig_m3	IH1	86.339	tig	high	+voice	mid	habitual	F5
tig_m3	G	43.820	tig	high	+voice	mid	habitual	F5
tack_f	T	113.624	tack	low	-voice	final	slow	F5
tack_f	AE1	175.883	tack	low	-voice	final	slow	F5
tack_f	K	163.431	tack	low	-voice	final	slow	F5
tack_f1	T	96.681	tack	low	-voice	final	slow	F5
tack_f1	AE1	180.975	tack	low	-voice	final	slow	F5
tack_f1	K	136.436	tack	low	-voice	final	slow	F5
tack_f2	T	78.863	tack	low	-voice	final	slow	F5
tack_f2	AE1	222.131	tack	low	-voice	final	slow	F5
tack_f2	K	163.641	tack	low	-voice	final	slow	F5
tack_f3	T	82.043	tack	low	-voice	final	slow	F5
tack_f3	AE1	204.570	tack	low	-voice	final	slow	F5
tack_f3	K	127.049	tack	low	-voice	final	slow	F5
tack_i	T	91.014	tack	low	-voice	initial	slow	F5
tack_i	AE1	134.888	tack	low	-voice	initial	slow	F5
tack_i	K	79.346	tack	low	-voice	initial	slow	F5
tack_i1	T	50.122	tack	low	-voice	initial	slow	F5
tack_i1	AE1	142.011	tack	low	-voice	initial	slow	F5
tack_i1	K	70.409	tack	low	-voice	initial	slow	F5
tack_i2	T	65.238	tack	low	-voice	initial	slow	F5
tack_i2	AE1	143.258	tack	low	-voice	initial	slow	F5
tack_i2	K	102.599	tack	low	-voice	initial	slow	F5
tack_i3	T	77.921	tack	low	-voice	initial	slow	F5
tack_i3	AE1	133.277	tack	low	-voice	initial	slow	F5
tack_i3	K	60.101	tack	low	-voice	initial	slow	F5
tack_m	T	92.038	tack	low	-voice	mid	slow	F5
tack_m	AE1	127.523	tack	low	-voice	mid	slow	F5
tack_m	K	79.840	tack	low	-voice	mid	slow	F5
tack_m1	T	71.810	tack	low	-voice	mid	slow	F5
tack_m1	AE1	116.691	tack	low	-voice	mid	slow	F5
tack_m1	K	76.298	tack	low	-voice	mid	slow	F5
tack_m2	T	62.977	tack	low	-voice	mid	slow	F5
tack_m2	AE1	109.190	tack	low	-voice	mid	slow	F5
tack_m2	K	72.944	tack	low	-voice	mid	slow	F5
tack_m3	T	78.587	tack	low	-voice	mid	slow	F5
tack_m3	AE1	136.037	tack	low	-voice	mid	slow	F5
tack_m3	K	87.704	tack	low	-voice	mid	slow	F5
tag_f	T	90.402	tag	low	+voice	final	slow	F5
tag_f	AE1	209.862	tag	low	+voice	final	slow	F5
tag_f	G	112.465	tag	low	+voice	final	slow	F5
tag_f1	T	85.738	tag	low	+voice	final	slow	F5
tag_f1	AE1	258.796	tag	low	+voice	final	slow	F5
tag_f1	G	85.463	tag	low	+voice	final	slow	F5
tag_f2	T	68.508	tag	low	+voice	final	slow	F5
tag_f2	AE1	271.758	tag	low	+voice	final	slow	F5
tag_f2	G	112.650	tag	low	+voice	final	slow	F5
tag_f3	T	81.387	tag	low	+voice	final	slow	F5
tag_f3	AE1	264.466	tag	low	+voice	final	slow	F5
tag_f3	G	94.936	tag	low	+voice	final	slow	F5
tag_i	T	104.767	tag	low	+voice	initial	slow	F5
tag_i	AE1	162.167	tag	low	+voice	initial	slow	F5
tag_i	G	86.377	tag	low	+voice	initial	slow	F5
tag_i1	T	88.386	tag	low	+voice	initial	slow	F5
tag_i1	AE1	170.853	tag	low	+voice	initial	slow	F5
tag_i1	G	67.473	tag	low	+voice	initial	slow	F5
tag_i2	T	78.728	tag	low	+voice	initial	slow	F5
tag_i2	AE1	154.369	tag	low	+voice	initial	slow	F5
tag_i2	G	67.408	tag	low	+voice	initial	slow	F5
tag_i3	T	133.312	tag	low	+voice	initial	slow	F5
tag_i3	AE1	193.609	tag	low	+voice	initial	slow	F5
tag_i3	G	48.520	tag	low	+voice	initial	slow	F5
tag_m	T	133.839	tag	low	+voice	mid	slow	F5
tag_m	AE1	145.353	tag	low	+voice	mid	slow	F5
tag_m	G	69.398	tag	low	+voice	mid	slow	F5
tag_m1	T	99.791	tag	low	+voice	mid	slow	F5
tag_m1	AE1	176.279	tag	low	+voice	mid	slow	F5
tag_m1	G	46.172	tag	low	+voice	mid	slow	F5
tag_m2	T	87.335	tag	low	+voice	mid	slow	F5
tag_m2	AE1	152.099	tag	low	+voice	mid	slow	F5
tag_m2	G	48.083	tag	low	+voice	mid	slow	F5
tag_m3	T	71.350	tag	low	+voice	mid	slow	F5
tag_m3	AE1	174.836	tag	low	+voice	mid	slow	F5
tag_m3	G	58.823	tag	low	+voice	mid	slow	F5
teck_f	T	88.938	teck	mid	-voice	final	slow	F5
teck_f	EH1	107.217	teck	mid	-voice	final	slow	F5
teck_f	K	178.323	teck	mid	-voice	final	slow	F5
teck_f1	T	78.236	teck	mid	-voice	final	slow	F5
teck_f1	EH1	127.337	teck	mid	-voice	final	slow	F5
teck_f1	K	137.278	teck	mid	-voice	final	slow	F5
teck_f2	T	85.178	teck	mid	-voice	final	slow	F5
teck_f2	EH1	177.493	teck	mid	-voice	final	slow	F5
teck_f2	K	213.852	teck	mid	-voice	final	slow	F5
teck_f3	T	77.823	teck	mid	-voice	final	slow	F5
teck_f3	EH1	157.233	teck	mid	-voice	final	slow	F5
teck_f3	K	125.677	teck	mid	-voice	final	slow	F5
teck_i	T	69.163	teck	mid	-voice	initial	slow	F5
teck_i	EH1	102.683	teck	mid	-voice	initial	slow	F5
teck_i	K	104.805	teck	mid	-voice	initial	slow	F5
teck_i1	T	71.753	teck	mid	-voice	initial	slow	F5
teck_i1	EH1	89.691	teck	mid	-voice	initial	slow	F5
teck_i1	K	127.376	teck	mid	-voice	initial	slow	F5
teck_i2	T	72.248	teck	mid	-voice	initial	slow	F5
teck_i2	EH1	92.937	teck	mid	-voice	initial	slow	F5
teck_i2	K	81.308	teck	mid	-voice	initial	slow	F5
teck_i3	T	82.911	teck	mid	-voice	initial	slow	F5
teck_i3	EH1	140.645	teck	mid	-voice	initial	slow	F5
teck_i3	K	103.055	teck	mid	-voice	initial	slow	F5
teck_m	T	73.275	teck	mid	-voice	mid	slow	F5
teck_m	EH1	89.151	teck	mid	-voice	mid	slow	F5
teck_m	K	107.876	teck	mid	-voice	mid	slow	F5
teck_m1	T	55.988	teck	mid	-voice	mid	slow	F5
teck_m1	EH1	88.714	teck	mid	-voice	mid	slow	F5
teck_m1	K	83.588	teck	mid	-voice	mid	slow	F5
teck_m2	T	45.915	teck	mid	-voice	mid	slow	F5
teck_m2	EH1	78.879	teck	mid	-voice	mid	slow	F5
teck_m2	K	89.867	teck	mid	-voice	mid	slow	F5
teck_m3	T	65.798	teck	mid	-voice	mid	slow	F5
teck_m3	EH1	81.376	teck	mid	-voice	mid	slow	F5
teck_m3	K	78.875	teck	mid	-voice	mid	slow	F5
teg_f	T	103.570	teg	mid	+voice	final	slow	F5
teg_f	EH1	178.307	teg	mid	+voice	final	slow	F5
teg_f	G	110.613	teg	mid	+voice	final	slow	F5
teg_f1	T	89.175	teg	mid	+voice	final	slow	F5
teg_f1	EH1	136.592	teg	mid	+voice	final	slow	F5
teg_f1	G	120.911	teg	mid	+voice	final	slow	F5
teg_f2	T	105.828	teg	mid	+voice	final	slow	F5
teg_f2	EH1	218.798	teg	mid	+voice	final	slow	F5
teg_f2	G	127.254	teg	mid	+voice	final	slow	F5
teg_f3	T	86.209	teg	mid	+voice	final	slow	F5
teg_f3	EH1	179.224	teg	mid	+voice	final	slow	F5
teg_f3	G	100.388	teg	mid	+voice	final	slow	F5
teg_i	T	68.675	teg	mid	+voice	initial	slow	F5
teg_i	EH1	97.755	teg	mid	+voice	initial	slow	F5
teg_i	G	58.868	teg	mid	+voice	initial	slow	F5
teg_i1	T	94.869	teg	mid	+voice	initial	slow	F5
teg_i1	EH1	122.704	teg	mid	+voice	initial	slow	F5
teg_i1	G	95.129	teg	mid	+voice	initial	slow	F5
teg_i2	T	83.824	teg	mid	+voice	initial	slow	F5
teg_i2	EH1	104.328	teg	mid	+voice	initial	slow	F5
teg_i2	G	89.765	teg	mid	+voice	initial	slow	F5
teg_i3	T	96.037	teg	mid	+voice	initial	slow	F5
teg_i3	EH1	116.190	teg	mid	+voice	initial	slow	F5
teg_i3	G	104.390	teg	mid	+voice	initial	slow	F5
teg_m	T	88.484	teg	mid	+voice	mid	slow	F5
teg_m	EH1	99.773	teg	mid	+voice	mid	slow	F5
teg_m	G	80.036	teg	mid	+voice	mid	slow	F5
teg_m1	T	72.075	teg	mid	+voice	mid	slow	F5
teg_m1	EH1	111.689	teg	mid	+voice	mid	slow	F5
teg_m1	G	70.974	teg	mid	+voice	mid	slow	F5
teg_m2	T	72.693	teg	mid	+voice	mid	slow	F5
teg_m2	EH1	98.831	teg	mid	+voice	mid	slow	F5
teg_m2	G	60.819	teg	mid	+voice	mid	slow	F5
teg_m3	T	55.285	teg	mid	+voice	mid	slow	F5
teg_m3	EH1	108.167	teg	mid	+voice	mid	slow	F5
teg_m3	G	50.878	teg	mid	+voice	mid	slow	F5
tick_f	T	93.307	tick	high	-voice	final	slow	F5
tick_f	IH1	77.939	tick	high	-voice	final	slow	F5
tick_f	K	170.148	tick	high	-voice	final	slow	F5
tick_f1	T	87.416	tick	high	-voice	final	slow	F5
tick_f1	IH1	133.944	tick	high	-voice	final	slow	F5
tick_f1	K	149.959	tick	high	-voice	final	slow	F5
tick_f2	T	79.067	tick	high	-voice	final	slow	F5
tick_f2	IH1	147.262	tick	high	-voice	final	slow	F5
tick_f2	K	151.709	tick	high	-voice	final	slow	F5
tick_f3	T	84.702	tick	high	-voice	final	slow	F5
tick_f3	IH1	137.944	tick	high	-voice	final	slow	F5
tick_f3	K	154.279	tick	high	-voice	final	slow	F5
tick_i	T	60.693	tick	high	-voice	initial	slow	F5
tick_i	IH1	73.252	tick	high	-voice	initial	slow	F5
tick_i	K	72.348	tick	high	-voice	initial	slow	F5
tick_i1	T	71.109	tick	high	-voice	initial	slow	F5
tick_i1	IH1	77.058	tick	high	-voice	initial	slow	F5
tick_i1	K	84.803	tick	high	-voice	initial	slow	F5
tick_i2	T	62.965	tick	high	-voice	initial	slow	F5
tick_i2	IH1	87.400	tick	high	-voice	initial	slow	F5
tick_i2	K	79.881	tick	high	-voice	initial	slow	F5
tick_i3	T	55.453	tick	high	-voice	initial	slow	F5
tick_i3	IH1	82.729	tick	high	-voice	initial	slow	F5
tick_i3	K	69.654	tick	high	-voice	initial	slow	F5
tick_m	T	72.117	tick	high	-voice	mid	slow	F5
tick_m	IH1	77.481	tick	high	-voice	mid	slow	F5
tick_m	K	117.413	tick	high	-voice	mid	slow	F5
tick_m1	T	46.581	tick	high	-voice	mid	slow	F5
tick_m1	IH1	75.141	tick	high	-voice	mid	slow	F5
tick_m1	K	96.173	tick	high	-voice	mid	slow	F5
tick_m2	T	53.524	tick	high	-voice	mid	slow	F5
tick_m2	IH1	86.563	tick	high	-voice	mid	slow	F5
tick_m2	K	105.149	tick	high	-voice	mid	slow	F5
tick_m3	T	40.740	tick	high	-voice	mid	slow	F5
tick_m3	IH1	80.042	tick	high	-voice	mid	slow	F5
tick_m3	K	71.415	tick	high	-voice	mid	slow	F5
tig_f	T	95.577	tig	high	+voice	final	slow	F5
tig_f	IH1	151.074	tig	high	+voice	final	slow	F5
tig_f	G	115.926	tig	high	+voice	final	slow	F5
tig_f1	T	86.595	tig	high	+voice	final	slow	F5
tig_f1	IH1	138.972	tig	high	+voice	final	slow	F5
tig_f1	G	122.457	tig	high	+voice	final	slow	F5
tig_f2	T	85.470	tig	high	+voice	final	slow	F5
tig_f2	IH1	217.558	tig	high	+voice	final	slow	F5
tig_f2	G	124.100	tig	high	+voice	final	slow	F5
tig_f3	T	100.433	tig	high	+voice	final	slow	F5
tig_f3	IH1	209.524	tig	high	+voice	final	slow	F5
tig_f3	G	145.877	tig	high	+voice	final	slow	F5
tig_i	T	82.134	tig	high	+voice	initial	slow	F5
tig_i	IH1	95.662	tig	high	+voice	initial	slow	F5
tig_i	G	76.336	tig	high	+voice	initial	slow	F5
tig_i1	T	76.696	tig	high	+voice	initial	slow	F5
tig_i1	IH1	109.751	tig	high	+voice	initial	slow	F5
tig_i1	G	71.115	tig	high	+voice	initial	slow	F5
tig_i2	T	79.819	tig	high	+voice	initial	slow	F5
tig_i2	IH1	119.728	tig	high	+voice	initial	slow	F5
tig_i2	G	75.775	tig	high	+voice	initial	slow	F5
tig_i3	T	64.282	tig	high	+voice	initial	slow	F5
tig_i3	IH1	95.447	tig	high	+voice	initial	slow	F5
tig_i3	G	74.790	tig	high	+voice	initial	slow	F5
tig_m	T	69.841	tig	high	+voice	mid	slow	F5
tig_m	IH1	69.841	tig	high	+voice	mid	slow	F5
tig_m	G	64.002	tig	high	+voice	mid	slow	F5
tig_m1	T	70.957	tig	high	+voice	mid	slow	F5
tig_m1	IH1	79.819	tig	high	+voice	mid	slow	F5
tig_m1	G	91.858	tig	high	+voice	mid	slow	F5
tig_m2	T	40.892	tig	high	+voice	mid	slow	F5
tig_m2	IH1	104.425	tig	high	+voice	mid	slow	F5
tig_m2	G	82.438	tig	high	+voice	mid	slow	F5
tig_m3	T	54.616	tig	high	+voice	mid	slow	F5
tig_m3	IH1	106.501	tig	high	+voice	mid	slow	F5
tig_m3	G	86.839	tig	high	+voice	mid	slow	F5
tack_f	T	67.476	tack	low	-voice	final	fast	F6
tack_f	AE1	159.637	tack	low	-voice	final	fast	F6
tack_f	K	86.286	tack	low	-voice	final	fast	F6
tack_f1	T	84.556	tack	low	-voice	final	fast	F6
tack_f1	AE1	184.254	tack	low	-voice	final	fast	F6
tack_f1	K	93.895	tack	low	-voice	final	fast	F6
tack_f2	T	80.174	tack	low	-voice	final	fast	F6
tack_f2	AE1	168.405	tack	low	-voice	final	fast	F6
tack_f2	K	88.433	tack	low	-voice	final	fast	F6
tack_f3	T	92.684	tack	low	-voice	final	fast	F6
tack_f3	AE1	170.959	tack	low	-voice	final	fast	F6
tack_f3	K	82.410	tack	low	-voice	final	fast	F6
tack_i	T	57.395	tack	low	-voice	initial	fast	F6
tack_i	AE1	120.306	tack	low	-voice	initial	fast	F6
tack_i	K	57.382	tack	low	-voice	initial	fast	F6
tack_i	T	129.705	tack	low	-voice	initial	fast	F6
tack_i1	T	82.494	tack	low	-voice	initial	fast	F6
tack_i1	AE1	135.733	tack	low	-voice	initial	fast	F6
tack_i1	K	48.875	tack	low	-voice	initial	fast	F6
tack_i1	T	59.864	tack	low	-voice	initial	fast	F6
tack_i2	T	61.995	tack	low	-voice	initial	fast	F6
tack_i2	AE1	94.178	tack	low	-voice	initial	fast	F6
tack_i2	K	36.480	tack	low	-voice	initial	fast	F6
tack_i2	T	109.751	tack	low	-voice	initial	fast	F6
tack_i3	T	69.947	tack	low	-voice	initial	fast	F6
tack_i3	AE1	110.426	tack	low	-voice	initial	fast	F6
tack_i3	K	36.932	tack	low	-voice	initial	fast	F6
tack_i3	T	109.751	tack	low	-voice	initial	fast	F6
tack_m	T	56.985	tack	low	-voice	mid	fast	F6
tack_m	AE1	114.383	tack	low	-voice	mid	fast	F6
tack_m	K	53.989	tack	low	-voice	mid	fast	F6
tack_m	T	29.932	tack	low	-voice	mid	fast	F6
tack_m1	T	57.449	tack	low	-voice	mid	fast	F6
tack_m1	AE1	95.318	tack	low	-voice	mid	fast	F6
tack_m1	K	64.133	tack	low	-voice	mid	fast	F6
tack_m1	T	39.909	tack	low	-voice	mid	fast	F6
tack_m2	T	56.984	tack	low	-voice	mid	fast	F6
tack_m2	AE1	113.173	tack	low	-voice	mid	fast	F6
tack_m2	K	57.233	tack	low	-voice	mid	fast	F6
tack_m2	T	39.909	tack	low	-voice	mid	fast	F6
tack_m3	T	70.976	tack	low	-voice	mid	fast	F6
tack_m3	AE1	103.796	tack	low	-voice	mid	fast	F6
tack_m3	K	53.382	tack	low	-voice	mid	fast	F6
tack_m3	T	29.932	tack	low	-voice	mid	fast	F6
tag_f	T	49.564	tag	low	+voice	final	fast	F6
tag_f	AE1	212.729	tag	low	+voice	final	fast	F6
tag_f1	T	102.624	tag	low	+voice	final	fast	F6
tag_f1	AE1	247.466	tag	low	+voice	final	fast	F6
tag_f1	G	44.871	tag	low	+voice	final	fast	F6
tag_f2	T	75.815	tag	low	+voice	final	fast	F6
tag_f2	AE1	247.435	tag	low	+voice	final	fast	F6
tag_f2	G	51.147	tag	low	+voice	final	fast	F6
tag_f3	T	98.386	tag	low	+voice	final	fast	F6
tag_f3	AE1	240.394	tag	low	+voice	final	fast	F6
tag_f3	G	43.483	tag	low	+voice	final	fast	F6
tag_i	T	74.164	tag	low	+voice	initial	fast	F6
tag_i	AE1	135.408	tag	low	+voice	initial	fast	F6
tag_i	G	48.474	tag	low	+voice	initial	fast	F6
tag_i	T	79.819	tag	low	+voice	initial	fast	F6
tag_i1	T	78.551	tag	low	+voice	initial	fast	F6
tag_i1	AE1	136.814	tag	low	+voice	initial	fast	F6
tag_i1	G	35.438	tag	low	+voice	initial	fast	F6
tag_i1	T	89.796	tag	low	+voice	initial	fast	F6
tag_i2	T	59.158	tag	low	+voice	initial	fast	F6
tag_i2	AE1	110.906	tag	low	+voice	initial	fast	F6
tag_i2	G	33.531	tag	low	+voice	initial	fast	F6
tag_i2	T	49.887	tag	low	+voice	initial	fast	F6
tag_i3	T	64.593	tag	low	+voice	initial	fast	F6
tag_i3	AE1	136.534	tag	low	+voice	initial	fast	F6
tag_i3	G	26.858	tag	low	+voice	initial	fast	F6
tag_i3	T	129.705	tag	low	+voice	initial	fast	F6
tag_m	T	56.159	tag	low	+voice	mid	fast	F6
tag_m	AE1	146.856	tag	low	+voice	mid	fast	F6
tag_m	G	46.127	tag	low	+voice	mid	fast	F6
tag_m	T	29.932	tag	low	+voice	mid	fast	F6
tag_m1	T	66.253	tag	low	+voice	mid	fast	F6
tag_m1	AE1	117.340	tag	low	+voice	mid	fast	F6
tag_m1	G	54.280	tag	low	+voice	mid	fast	F6
tag_m1	T	29.932	tag	low	+voice	mid	fast	F6
tag_m2	T	56.417	tag	low	+voice	mid	fast	F6
tag_m2	AE1	129.247	tag	low	+voice	mid	fast	F6
tag_m2	G	46.522	tag	low	+voice	mid	fast	F6
tag_m2	T	29.932	tag	low	+voice	mid	fast	F6
tag_m3	T	52.274	tag	low	+voice	mid	fast	F6
tag_m3	AE1	120.395	tag	low	+voice	mid	fast	F6
tag_m3	G	34.414	tag	low	+voice	mid	fast	F6
tag_m3	T	39.909	tag	low	+voice	mid	fast	F6
teck_f	T	59.301	teck	mid	-voice	final	fast	F6
teck_f	EH1	114.168	teck	mid	-voice	final	fast	F6
teck_f	K	92.087	teck	mid	-voice	final	fast	F6
teck_f1	T	69.556	teck	mid	-voice	final	fast	F6
teck_f1	EH1	141.743	teck	mid	-voice	final	fast	F6
teck_f1	K	89.318	teck	mid	-voice	final	fast	F6
teck_f2	T	53.339	teck	mid	-voice	final	fast	F6
teck_f2	EH1	126.792	teck	mid	-voice	final	fast	F6
teck_f2	K	105.468	teck	mid	-voice	final	fast	F6
teck_f3	T	67.020	teck	mid	-voice	final	fast	F6
teck_f3	EH1	134.039	teck	mid	-voice	final	fast	F6
teck_f3	K	98.055	teck	mid	-voice	final	fast	F6
teck_i	T	66.937	teck	mid	-voice	initial	fast	F6
teck_i	EH1	96.549	teck	mid	-voice	initial	fast	F6
teck_i	K	34.811	teck	mid	-voice	initial	fast	F6
teck_i	T	49.887	teck	mid	-voice	initial	fast	F6
teck_i1	T	61.225	teck	mid	-voice	initial	fast	F6
teck_i1	EH1	85.503	teck	mid	-voice	initial	fast	F6
teck_i1	K	47.949	teck	mid	-voice	initial	fast	F6
teck_i1	T	99.773	teck	mid	-voice	initial	fast	F6
teck_i2	T	69.996	teck	mid	-voice	initial	fast	F6
teck_i2	EH1	68.067	teck	mid	-voice	initial	fast	F6
teck_i2	K	45.745	teck	mid	-voice	initial	fast	F6
teck_i2	T	49.887	teck	mid	-voice	initial	fast	F6
teck_i3	T	53.815	teck	mid	-voice	initial	fast	F6
teck_i3	EH1	68.165	teck	mid	-voice	initial	fast	F6
teck_i3	K	52.873	teck	mid	-voice	initial	fast	F6
teck_i3	T	109.751	teck	mid	-voice	initial	fast	F6
teck_m	T	42.108	teck	mid	-voice	mid	fast	F6
teck_m	EH1	67.155	teck	mid	-voice	mid	fast	F6
teck_m	K	49.973	teck	mid	-voice	mid	fast	F6
teck_m	T	29.932	teck	mid	-voice	mid	fast	F6
teck_m1	T	63.032	teck	mid	-voice	mid	fast	F6
teck_m1	EH1	73.575	teck	mid	-voice	mid	fast	F6
teck_m1	K	53.731	teck	mid	-voice	mid	fast	F6
teck_m1	T	39.909	teck	mid	-voice	mid	fast	F6
teck_m2	T	63.502	teck	mid	-voice	mid	fast	F6
teck_m2	EH1	65.199	teck	mid	-voice	mid	fast	F6
teck_m2	K	61.097	teck	mid	-voice	mid	fast	F6
teck_m2	T	39.909	teck	mid	-voice	mid	fast	F6
teck_m3	T	58.518	teck	mid	-voice	mid	fast	F6
teck_m3	EH1	85.897	teck	mid	-voice	mid	fast	F6
teck_m3	K	45.687	teck	mid	-voice	mid	fast	F6
teck_m3	T	49.887	teck	mid	-voice	mid	fast	F6
teg_f	T	65.604	teg	mid	+voice	final	fast	F6
teg_f	EH1	143.440	teg	mid	+voice	final	fast	F6
teg_f	G	58.423	teg	mid	+voice	final	fast	F6
teg_f1	T	77.730	teg	mid	+voice	final	fast	F6
teg_f1	EH1	172.432	teg	mid	+voice	final	fast	F6
teg_f1	G	44.210	teg	mid	+voice	final	fast	F6
teg_f2	T	71.013	teg	mid	+voice	final	fast	F6
teg_f2	EH1	176.431	teg	mid	+voice	final	fast	F6
teg_f2	G	47.151	teg	mid	+voice	final	fast	F6
teg_f3	T	92.030	teg	mid	+voice	final	fast	F6
teg_f3	EH1	188.582	teg	mid	+voice	final	fast	F6
teg_f3	G	39.622	teg	mid	+voice	final	fast	F6
teg_i	T	72.723	teg	mid	+voice	initial	fast	F6
teg_i	EH1	88.292	teg	mid	+voice	initial	fast	F6
teg_i	G	52.227	teg	mid	+voice	initial	fast	F6
teg_i	T	99.773	teg	mid	+voice	initial	fast	F6
teg_i1	T	75.195	teg	mid	+voice	initial	fast	F6
teg_i1	EH1	98.431	teg	mid	+voice	initial	fast	F6
teg_i1	G	40.377	teg	mid	+voice	initial	fast	F6
teg_i1	T	79.819	teg	mid	+voice	initial	fast	F6
teg_i2	T	66.307	teg	mid	+voice	initial	fast	F6
teg_i2	EH1	84.782	teg	mid	+voice	initial	fast	F6
teg_i2	G	36.666	teg	mid	+voice	initial	fast	F6
teg_i2	T	99.773	teg	mid	+voice	initial	fast	F6
teg_i3	T	71.334	teg	mid	+voice	initial	fast	F6
teg_i3	EH1	90.194	teg	mid	+voice	initial	fast	F6
teg_i3	G	33.770	teg	mid	+voice	initial	fast	F6
teg_i3	T	99.773	teg	mid	+voice	initial	fast	F6
teg_m	T	62.064	teg	mid	+voice	mid	fast	F6
teg_m	EH1	73.841	teg	mid	+voice	mid	fast	F6
teg_m	G	44.494	teg	mid	+voice	mid	fast	F6
teg_m	T	29.932	teg	mid	+voice	mid	fast	F6
teg_m1	T	45.264	teg	mid	+voice	mid	fast	F6
teg_m1	EH1	76.909	teg	mid	+voice	mid	fast	F6
teg_m1	G	51.074	teg	mid	+voice	mid	fast	F6
teg_m1	T	39.909	teg	mid	+voice	mid	fast	F6
teg_m2	T	46.368	teg	mid	+voice	mid	fast	F6
teg_m2	EH1	87.461	teg	mid	+voice	mid	fast	F6
teg_m2	G	36.013	teg	mid	+voice	mid	fast	F6
teg_m2	T	29.932	teg	mid	+voice	mid	fast	F6
teg_m3	T	77.339	teg	mid	+voice	mid	fast	F6
teg_m3	EH1	111.422	teg	mid	+voice	mid	fast	F6
teg_m3	G	46.161	teg	mid	+voice	mid	fast	F6
teg_m3	T	39.909	teg	mid	+voice	mid	fast	F6
tick_f	T	71.973	tick	high	-voice	final	fast	F6
tick_f	IH1	86.526	tick	high	-voice	final	fast	F6
tick_f	K	102.428	tick	high	-voice	final	fast	F6
tick_f1	T	77.444	tick	high	-voice	final	fast	F6
tick_f1	IH1	84.048	tick	high	-voice	final	fast	F6
